packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload,worker,work_state,source_file
1785,2026-07-27T13:48:20.873,71.45898,0.3877,-0.08,0.82,-0.09,-4.58,14.95,23.13,0.8287943049997387,27.919093824836075,"-0.08,0.82,-0.09,-4.58,14.95,23.13",pierre,normal_work,(normal) P motion_data.csv
1786,2026-07-27T13:48:20.873,71.459662,0.6814,0.01,0.86,-0.13,-13.67,14.1,29.17,0.8698275691193054,35.16486598865408,"0.01,0.86,-0.13,-13.67,14.10,29.17",pierre,normal_work,(normal) P motion_data.csv
1787,2026-07-27T13:48:21.112,71.697777,238.1147,-0.07,1.02,-0.14,-29.3,-14.83,31.56,1.0319399207318225,45.54615790601881,"-0.07,1.02,-0.14,-29.30,-14.83,31.56",pierre,normal_work,(normal) P motion_data.csv
1788,2026-07-27T13:48:21.112,71.698354,0.5775,-0.16,1.2,0.01,-33.51,-50.05,27.95,1.2106609764917675,66.4012432112532,"-0.16,1.20,0.01,-33.51,-50.05,27.95",pierre,normal_work,(normal) P motion_data.csv
1789,2026-07-27T13:48:21.113,71.699109,0.7549,-0.07,1.27,0.08,-25.39,-60.91,19.17,1.274441053952673,68.71804057159953,"-0.07,1.27,0.08,-25.39,-60.91,19.17",pierre,normal_work,(normal) P motion_data.csv
1790,2026-07-27T13:48:21.114,71.700089,0.9796,0.09,1.14,-0.06,-20.32,-47.97,16.11,1.1451200810395388,54.53031633871199,"0.09,1.14,-0.06,-20.32,-47.97,16.11",pierre,normal_work,(normal) P motion_data.csv
1791,2026-07-27T13:48:21.114,71.700537,0.4489,0.26,0.85,-0.11,-22.16,-42.24,20.94,0.8956561840349231,52.093826889565335,"0.26,0.85,-0.11,-22.16,-42.24,20.94",pierre,normal_work,(normal) P motion_data.csv
1792,2026-07-27T13:48:21.115,71.701216,0.6784,0.29,0.84,0.15,-26.55,-62.13,32.29,0.9012213934433646,74.88446768188982,"0.29,0.84,0.15,-26.55,-62.13,32.29",pierre,normal_work,(normal) P motion_data.csv
1793,2026-07-27T13:48:21.352,71.938231,237.0148,0.15,1.1,0.45,-39.49,-89.11,45.47,1.1979148550710939,107.55265268695142,"0.15,1.10,0.45,-39.49,-89.11,45.47",pierre,normal_work,(normal) P motion_data.csv
1794,2026-07-27T13:48:21.353,71.938711,0.4799,-0.07,1.13,0.32,-48.83,-109.31,39.49,1.1765202930676546,126.06547941446937,"-0.07,1.13,0.32,-48.83,-109.31,39.49",pierre,normal_work,(normal) P motion_data.csv
1795,2026-07-27T13:48:21.354,71.939786,1.0756,-0.1,0.96,0.15,-33.33,-93.26,16.11,0.9767804256842988,100.33866951479874,"-0.10,0.96,0.15,-33.33,-93.26,16.11",pierre,normal_work,(normal) P motion_data.csv
1796,2026-07-27T13:48:21.354,71.940452,0.6654,0.13,0.87,0.17,-8.0,-22.03,0.31,0.8959352655186646,23.439645901762255,"0.13,0.87,0.17,-8.00,-22.03,0.31",pierre,normal_work,(normal) P motion_data.csv
1797,2026-07-27T13:48:21.355,71.940901,0.4493,0.25,0.89,0.18,2.2,12.76,-3.17,0.9418067742376883,13.330660148694813,"0.25,0.89,0.18,2.20,12.76,-3.17",pierre,normal_work,(normal) P motion_data.csv
1798,2026-07-27T13:48:21.355,71.941007,0.1059,0.14,0.96,0.15,-0.67,-27.4,-3.6,0.9816822296446034,27.643605047099047,"0.14,0.96,0.15,-0.67,-27.40,-3.60",pierre,normal_work,(normal) P motion_data.csv
1799,2026-07-27T13:48:21.592,72.178181,237.1745,-0.01,1.02,0.13,-0.67,-72.08,-6.35,1.0282995672468214,72.36226779199225,"-0.01,1.02,0.13,-0.67,-72.08,-6.35",pierre,normal_work,(normal) P motion_data.csv
1800,2026-07-27T13:48:21.593,72.179002,0.8209,-0.04,1.03,0.15,1.1,-73.61,-9.77,1.041633332799983,74.26368560743535,"-0.04,1.03,0.15,1.10,-73.61,-9.77",pierre,normal_work,(normal) P motion_data.csv
1801,2026-07-27T13:48:21.594,72.179737,0.7351,0.08,0.99,0.13,-0.85,-31.56,-6.29,1.0016985574512922,32.19192755956064,"0.08,0.99,0.13,-0.85,-31.56,-6.29",pierre,normal_work,(normal) P motion_data.csv
1802,2026-07-27T13:48:21.594,72.180062,0.325,0.18,0.97,0.1,0.55,15.14,4.27,0.9916148445843275,15.740235068130337,"0.18,0.97,0.10,0.55,15.14,4.27",pierre,normal_work,(normal) P motion_data.csv
1803,2026-07-27T13:48:21.595,72.181315,1.2524,0.2,0.96,0.09,4.46,35.28,13.98,0.984733466477097,38.21008243906312,"0.20,0.96,0.09,4.46,35.28,13.98",pierre,normal_work,(normal) P motion_data.csv
1804,2026-07-27T13:48:21.596,72.181846,0.5318,0.19,0.96,0.09,4.76,29.97,20.51,0.9827512401416749,36.626747057307725,"0.19,0.96,0.09,4.76,29.97,20.51",pierre,normal_work,(normal) P motion_data.csv
1805,2026-07-27T13:48:21.832,72.417922,236.076,0.17,0.97,0.11,1.77,12.45,25.57,0.9909086738948246,28.494917090597053,"0.17,0.97,0.11,1.77,12.45,25.57",pierre,normal_work,(normal) P motion_data.csv
1806,2026-07-27T13:48:21.832,72.418454,0.5312,0.16,0.96,0.12,-1.77,-3.78,27.71,0.980612053770501,28.022587318090384,"0.16,0.96,0.12,-1.77,-3.78,27.71",pierre,normal_work,(normal) P motion_data.csv
1807,2026-07-27T13:48:21.833,72.419126,0.6719,0.17,0.94,0.11,-2.01,-12.7,22.83,0.9615612304996495,26.201889244861714,"0.17,0.94,0.11,-2.01,-12.70,22.83",pierre,normal_work,(normal) P motion_data.csv
1808,2026-07-27T13:48:21.834,72.419747,0.6215,0.17,0.95,0.1,1.71,-20.45,13.18,0.9702576977277738,24.389321433775066,"0.17,0.95,0.10,1.71,-20.45,13.18",pierre,normal_work,(normal) P motion_data.csv
1809,2026-07-27T13:48:21.834,72.420274,0.5269,0.14,0.97,0.12,5.31,-25.7,7.87,0.9873702446397703,27.397499885938497,"0.14,0.97,0.12,5.31,-25.70,7.87",pierre,normal_work,(normal) P motion_data.csv
1810,2026-07-27T13:48:21.835,72.420828,0.5543,0.13,0.98,0.13,7.51,-17.4,10.86,0.9970957827611147,21.84261202329062,"0.13,0.98,0.13,7.51,-17.40,10.86",pierre,normal_work,(normal) P motion_data.csv
1811,2026-07-27T13:48:22.072,72.658515,237.6871,0.15,0.97,0.13,9.52,0.85,16.97,0.990101004948485,19.47649352424609,"0.15,0.97,0.13,9.52,0.85,16.97",pierre,normal_work,(normal) P motion_data.csv
1812,2026-07-27T13:48:22.073,72.659123,0.6079,0.19,0.97,0.12,11.6,11.47,19.84,0.9956907150315303,25.685530946429743,"0.19,0.97,0.12,11.60,11.47,19.84",pierre,normal_work,(normal) P motion_data.csv
1813,2026-07-27T13:48:22.074,72.660365,1.2422,0.22,0.96,0.1,13.67,6.35,18.86,0.9899494936611666,24.14313567041365,"0.22,0.96,0.10,13.67,6.35,18.86",pierre,normal_work,(normal) P motion_data.csv
1814,2026-07-27T13:48:22.075,72.661412,1.0466,0.22,0.97,0.1,16.91,-6.65,17.82,0.9996499387285531,25.450402747304413,"0.22,0.97,0.10,16.91,-6.65,17.82",pierre,normal_work,(normal) P motion_data.csv
1815,2026-07-27T13:48:22.076,72.662267,0.8546,0.17,1.01,0.14,22.95,-14.83,18.13,1.0337311062360464,32.792198767389785,"0.17,1.01,0.14,22.95,-14.83,18.13",pierre,normal_work,(normal) P motion_data.csv
1816,2026-07-27T13:48:22.077,72.662944,0.6772,0.17,1.09,0.15,29.72,-7.2,15.44,1.1133283433021905,34.25656141529678,"0.17,1.09,0.15,29.72,-7.20,15.44",pierre,normal_work,(normal) P motion_data.csv
1817,2026-07-27T13:48:22.252,72.838137,175.1932,0.38,1.12,0.06,27.47,13.92,5.49,1.1842297074469972,31.281102921732153,"0.38,1.12,0.06,27.47,13.92,5.49",pierre,normal_work,(normal) P motion_data.csv
1818,2026-07-27T13:48:22.253,72.839157,1.0199,0.67,1.01,-0.01,13.06,20.69,-7.02,1.2120643547270913,25.454274690118357,"0.67,1.01,-0.01,13.06,20.69,-7.02",pierre,normal_work,(normal) P motion_data.csv
1819,2026-07-27T13:48:22.253,72.839641,0.4842,0.74,0.87,-0.02,2.75,-0.49,-9.03,1.142322196230118,9.452169063236227,"0.74,0.87,-0.02,2.75,-0.49,-9.03",pierre,normal_work,(normal) P motion_data.csv
1820,2026-07-27T13:48:22.254,72.839912,0.2705,0.69,0.79,0.0,2.14,-30.21,3.66,1.0489041900955491,30.506053497625683,"0.69,0.79,0.00,2.14,-30.21,3.66",pierre,normal_work,(normal) P motion_data.csv
1821,2026-07-27T13:48:22.492,73.078139,238.2278,0.66,0.8,0.04,-1.59,-61.46,18.43,1.0378824596263299,64.183522807649,"0.66,0.80,0.04,-1.59,-61.46,18.43",pierre,normal_work,(normal) P motion_data.csv
1822,2026-07-27T13:48:22.493,73.078795,0.6557,0.65,0.87,0.05,-11.29,-95.58,24.9,1.0871522432483869,99.41333160094776,"0.65,0.87,0.05,-11.29,-95.58,24.90",pierre,normal_work,(normal) P motion_data.csv
1823,2026-07-27T13:48:22.493,73.079605,0.8097,0.65,0.91,0.07,-21.24,-130.98,24.29,1.120490963818986,134.8958935624061,"0.65,0.91,0.07,-21.24,-130.98,24.29",pierre,normal_work,(normal) P motion_data.csv
1824,2026-07-27T13:48:22.494,73.0803,0.6951,0.59,0.9,0.1,-29.05,-166.93,19.96,1.0807867504739315,170.61045982002395,"0.59,0.90,0.10,-29.05,-166.93,19.96",pierre,normal_work,(normal) P motion_data.csv
1825,2026-07-27T13:48:22.495,73.081046,0.7464,0.5,0.88,0.09,-33.51,-189.21,14.77,1.0161200716450787,192.72129384165106,"0.50,0.88,0.09,-33.51,-189.21,14.77",pierre,normal_work,(normal) P motion_data.csv
1826,2026-07-27T13:48:22.495,73.08168,0.6339,0.3,0.9,-0.04,-27.77,-189.58,8.91,0.9495261976375375,191.81015979347913,"0.30,0.90,-0.04,-27.77,-189.58,8.91",pierre,normal_work,(normal) P motion_data.csv
1827,2026-07-27T13:48:22.731,73.317551,235.8704,0.13,0.89,-0.06,0.79,-197.69,-19.53,0.901443287178955,198.65392294138064,"0.13,0.89,-0.06,0.79,-197.69,-19.53",pierre,normal_work,(normal) P motion_data.csv
1828,2026-07-27T13:48:22.732,73.31785,0.2991,0.15,0.81,-0.0,-6.9,-198.43,-18.19,0.8237718130647589,199.38142089974184,"0.15,0.81,-0.00,-6.90,-198.43,-18.19",pierre,normal_work,(normal) P motion_data.csv
1829,2026-07-27T13:48:22.732,73.318644,0.7939,0.12,0.79,-0.05,-5.92,-165.83,-7.45,0.8006247560499238,166.10279287236563,"0.12,0.79,-0.05,-5.92,-165.83,-7.45",pierre,normal_work,(normal) P motion_data.csv
1830,2026-07-27T13:48:22.733,73.319534,0.8905,-0.02,0.88,-0.12,3.42,-122.62,-6.41,0.8883692925805123,122.8350475230909,"-0.02,0.88,-0.12,3.42,-122.62,-6.41",pierre,normal_work,(normal) P motion_data.csv
1831,2026-07-27T13:48:22.734,73.32032,0.7856,-0.08,0.94,-0.22,6.1,-95.76,-13.43,0.9687104830649867,96.88938280327726,"-0.08,0.94,-0.22,6.10,-95.76,-13.43",pierre,normal_work,(normal) P motion_data.csv
1832,2026-07-27T13:48:22.735,73.32084,0.5201,-0.04,0.91,-0.34,1.1,-87.22,-12.33,0.9722653958667871,88.09408209408848,"-0.04,0.91,-0.34,1.10,-87.22,-12.33",pierre,normal_work,(normal) P motion_data.csv
1833,2026-07-27T13:48:22.792,73.378135,57.2952,0.0,0.85,-0.4,-6.59,-81.97,-2.75,0.9394147114027968,82.28044421367692,"0.00,0.85,-0.40,-6.59,-81.97,-2.75",pierre,normal_work,(normal) P motion_data.csv
1834,2026-07-27T13:48:22.792,73.378556,0.4209,0.01,0.83,-0.45,-14.65,-70.13,3.36,0.9441927769264071,71.72258361213711,"0.01,0.83,-0.45,-14.65,-70.13,3.36",pierre,normal_work,(normal) P motion_data.csv
1835,2026-07-27T13:48:22.912,73.498701,120.1449,0.03,0.83,-0.46,-26.67,-51.09,5.8,0.9494208761134337,57.923371794121245,"0.03,0.83,-0.46,-26.67,-51.09,5.80",pierre,normal_work,(normal) P motion_data.csv
1836,2026-07-27T13:48:22.913,73.499253,0.5521,0.07,0.81,-0.4,-53.77,-41.08,9.58,0.9060905032059436,68.34146398783099,"0.07,0.81,-0.40,-53.77,-41.08,9.58",pierre,normal_work,(normal) P motion_data.csv
1837,2026-07-27T13:48:22.914,73.499972,0.7193,0.02,1.28,-0.47,-88.93,-47.24,7.2,1.3637081799270694,100.95544809469175,"0.02,1.28,-0.47,-88.93,-47.24,7.20",pierre,normal_work,(normal) P motion_data.csv
1838,2026-07-27T13:48:22.972,73.557859,57.8868,0.25,1.21,-0.35,-92.41,-60.79,-5.13,1.284172885557081,110.73097624422897,"0.25,1.21,-0.35,-92.41,-60.79,-5.13",pierre,normal_work,(normal) P motion_data.csv
1839,2026-07-27T13:48:23.092,73.678095,120.2362,0.48,0.93,0.04,-61.89,-81.67,-8.24,1.047329938462565,102.80203597205652,"0.48,0.93,0.04,-61.89,-81.67,-8.24",pierre,normal_work,(normal) P motion_data.csv
1840,2026-07-27T13:48:23.093,73.678751,0.6553,0.28,0.92,0.48,-39.73,-103.58,-0.18,1.0748023074035522,110.9383689261745,"0.28,0.92,0.48,-39.73,-103.58,-0.18",pierre,normal_work,(normal) P motion_data.csv
1841,2026-07-27T13:48:23.093,73.679233,0.4829,0.18,1.03,0.56,-43.95,-132.81,-0.55,1.1861281549647154,139.894249703124,"0.18,1.03,0.56,-43.95,-132.81,-0.55",pierre,normal_work,(normal) P motion_data.csv
1842,2026-07-27T13:48:23.272,73.858274,179.0406,0.18,1.07,0.29,-66.28,-181.09,-6.9,1.1231206524679351,192.96174880011841,"0.18,1.07,0.29,-66.28,-181.09,-6.90",pierre,normal_work,(normal) P motion_data.csv
1843,2026-07-27T13:48:23.273,73.859022,0.7485,0.17,1.01,0.07,-78.19,-196.47,-4.76,1.0265963179361204,211.51074346235936,"0.17,1.01,0.07,-78.19,-196.47,-4.76",pierre,normal_work,(normal) P motion_data.csv
1844,2026-07-27T13:48:23.273,73.859413,0.3902,0.18,0.96,0.07,-65.67,-168.27,5.31,0.9792343948207701,180.70843339479208,"0.18,0.96,0.07,-65.67,-168.27,5.31",pierre,normal_work,(normal) P motion_data.csv
1845,2026-07-27T13:48:23.274,73.860403,0.9899,0.09,0.96,0.18,-47.36,-156.86,11.6,0.9808669634563089,164.26377933068508,"0.09,0.96,0.18,-47.36,-156.86,11.60",pierre,normal_work,(normal) P motion_data.csv
1846,2026-07-27T13:48:23.276,73.862031,1.6287,-0.05,0.99,0.29,-36.25,-150.94,12.08,1.032811696293182,155.7012283188543,"-0.05,0.99,0.29,-36.25,-150.94,12.08",pierre,normal_work,(normal) P motion_data.csv
1847,2026-07-27T13:48:23.332,73.91824,56.209,-0.11,1.03,0.28,-37.48,-133.06,12.21,1.0730330842988953,138.7760717847281,"-0.11,1.03,0.28,-37.48,-133.06,12.21",pierre,normal_work,(normal) P motion_data.csv
1848,2026-07-27T13:48:23.632,74.218555,300.3149,-0.05,1.03,0.21,-46.75,-135.07,11.47,1.0523782589924593,143.39117232242714,"-0.05,1.03,0.21,-46.75,-135.07,11.47",pierre,normal_work,(normal) P motion_data.csv
1849,2026-07-27T13:48:23.633,74.219252,0.6972,0.04,1.0,0.17,-44.62,-147.16,6.29,1.0151354589413177,153.9044317100713,"0.04,1.00,0.17,-44.62,-147.16,6.29",pierre,normal_work,(normal) P motion_data.csv
1850,2026-07-27T13:48:23.634,74.219796,0.5431,0.1,0.94,0.14,-27.4,-137.27,-0.79,0.9556149852320232,139.98013073290082,"0.10,0.94,0.14,-27.40,-137.27,-0.79",pierre,normal_work,(normal) P motion_data.csv
1851,2026-07-27T13:48:23.634,74.220479,0.6831,0.11,0.91,0.12,-9.95,-113.89,-3.6,0.9244457799135654,114.38048172656032,"0.11,0.91,0.12,-9.95,-113.89,-3.60",pierre,normal_work,(normal) P motion_data.csv
1852,2026-07-27T13:48:23.635,74.220743,0.2641,0.08,0.92,0.12,-1.65,-93.93,2.93,0.9312357381458253,93.99017129466252,"0.08,0.92,0.12,-1.65,-93.93,2.93",pierre,normal_work,(normal) P motion_data.csv
1853,2026-07-27T13:48:23.635,74.221505,0.762,0.02,0.98,0.12,-0.24,-80.69,14.1,0.9875221516502807,81.91302521577383,"0.02,0.98,0.12,-0.24,-80.69,14.10",pierre,normal_work,(normal) P motion_data.csv
1854,2026-07-27T13:48:23.636,74.222065,0.5608,-0.1,1.07,0.14,1.77,-70.19,19.47,1.0837435120913066,72.86185490364625,"-0.10,1.07,0.14,1.77,-70.19,19.47",pierre,normal_work,(normal) P motion_data.csv
1855,2026-07-27T13:48:23.636,74.222535,0.4693,-0.21,1.13,0.1,10.44,-47.42,16.78,1.1536897329871665,51.3733238169383,"-0.21,1.13,0.10,10.44,-47.42,16.78",pierre,normal_work,(normal) P motion_data.csv
1856,2026-07-27T13:48:23.991,74.577701,355.1666,-0.25,1.17,-0.01,31.74,-10.74,5.07,1.1964530914331744,33.88923280335511,"-0.25,1.17,-0.01,31.74,-10.74,5.07",pierre,normal_work,(normal) P motion_data.csv
1857,2026-07-27T13:48:23.992,74.578242,0.5403,-0.22,1.11,-0.12,71.04,16.6,-25.94,1.1379367293483413,77.42819383144618,"-0.22,1.11,-0.12,71.04,16.60,-25.94",pierre,normal_work,(normal) P motion_data.csv
1858,2026-07-27T13:48:23.993,74.578749,0.5072,0.05,1.12,-0.11,114.01,11.17,-77.76,1.1264990013311154,138.45456511072504,"0.05,1.12,-0.11,114.01,11.17,-77.76",pierre,normal_work,(normal) P motion_data.csv
1859,2026-07-27T13:48:23.993,74.579348,0.5994,0.41,1.25,-0.01,113.71,-56.03,-116.94,1.315560716956842,172.46532579043244,"0.41,1.25,-0.01,113.71,-56.03,-116.94",pierre,normal_work,(normal) P motion_data.csv
1860,2026-07-27T13:48:23.994,74.580569,1.2211,0.3,1.24,-0.01,53.65,-134.03,-113.28,1.2758134659894447,183.50673502626546,"0.30,1.24,-0.01,53.65,-134.03,-113.28",pierre,normal_work,(normal) P motion_data.csv
1861,2026-07-27T13:48:23.995,74.581106,0.5369,-0.11,1.11,-0.01,-8.73,-109.86,-88.38,1.1154819586169917,141.26732424732904,"-0.11,1.11,-0.01,-8.73,-109.86,-88.38",pierre,normal_work,(normal) P motion_data.csv
1862,2026-07-27T13:48:23.996,74.582106,0.9998,-0.15,1.02,0.05,-23.99,16.48,-75.5,1.0321821544669332,80.91576175257822,"-0.15,1.02,0.05,-23.99,16.48,-75.50",pierre,normal_work,(normal) P motion_data.csv
1863,2026-07-27T13:48:23.996,74.582514,0.4077,0.08,0.91,0.09,-11.41,142.64,-73.49,0.9179324593890337,160.86372431346973,"0.08,0.91,0.09,-11.41,142.64,-73.49",pierre,normal_work,(normal) P motion_data.csv
1864,2026-07-27T13:48:23.997,74.583663,1.1487,0.31,0.77,0.1,-9.83,194.27,-63.84,0.8360621986431392,204.7266650927524,"0.31,0.77,0.10,-9.83,194.27,-63.84",pierre,normal_work,(normal) P motion_data.csv
1865,2026-07-27T13:48:24.052,74.637906,54.2433,0.32,0.7,0.05,-30.7,181.15,-37.11,0.7712976079309464,187.44323033921498,"0.32,0.70,0.05,-30.70,181.15,-37.11",pierre,normal_work,(normal) P motion_data.csv
1866,2026-07-27T13:48:24.352,74.938323,300.4169,0.2,0.8,-0.01,-62.56,158.63,5.37,0.8246817568007675,170.60500402977632,"0.20,0.80,-0.01,-62.56,158.63,5.37",pierre,normal_work,(normal) P motion_data.csv
1867,2026-07-27T13:48:24.353,74.938842,0.5188,0.3,0.94,-0.25,-67.75,156.86,36.5,1.0178899744078433,174.7208404856158,"0.30,0.94,-0.25,-67.75,156.86,36.50",pierre,normal_work,(normal) P motion_data.csv
1868,2026-07-27T13:48:24.353,74.939257,0.4157,0.21,1.13,-0.6,-30.15,145.45,26.12,1.2965338406690354,150.82101776609252,"0.21,1.13,-0.60,-30.15,145.45,26.12",pierre,normal_work,(normal) P motion_data.csv
1869,2026-07-27T13:48:24.353,74.939631,0.3742,-0.11,1.2,-0.51,14.53,59.81,-22.89,1.3085106037017813,65.66817417897349,"-0.11,1.20,-0.51,14.53,59.81,-22.89",pierre,normal_work,(normal) P motion_data.csv
1870,2026-07-27T13:48:24.354,74.940051,0.4199,-0.35,0.97,-0.11,29.91,-63.54,-77.51,1.0370631610466163,104.5932110607567,"-0.35,0.97,-0.11,29.91,-63.54,-77.51",pierre,normal_work,(normal) P motion_data.csv
1871,2026-07-27T13:48:24.355,74.940901,0.85,-0.49,0.76,0.1,26.67,-77.76,-88.56,0.9097801932335084,120.83368776959512,"-0.49,0.76,0.10,26.67,-77.76,-88.56",pierre,normal_work,(normal) P motion_data.csv
1872,2026-07-27T13:48:24.356,74.94172,0.8188,-0.4,0.73,0.09,25.76,12.45,-46.26,0.8372574275573791,54.392717343409124,"-0.40,0.73,0.09,25.76,12.45,-46.26",pierre,normal_work,(normal) P motion_data.csv
1873,2026-07-27T13:48:24.356,74.942519,0.7986,-0.13,0.75,0.05,8.36,79.96,7.08,0.762823701781742,80.7069860668827,"-0.13,0.75,0.05,8.36,79.96,7.08",pierre,normal_work,(normal) P motion_data.csv
1874,2026-07-27T13:48:24.412,74.998051,55.5319,0.08,0.74,-0.01,-28.14,103.33,46.08,0.7443789357578571,116.58608364637692,"0.08,0.74,-0.01,-28.14,103.33,46.08",pierre,normal_work,(normal) P motion_data.csv
1875,2026-07-27T13:48:24.592,75.1782,180.1489,0.06,0.85,-0.19,-67.26,102.78,72.2,0.8730406634286859,142.4797389104851,"0.06,0.85,-0.19,-67.26,102.78,72.20",pierre,normal_work,(normal) P motion_data.csv
1876,2026-07-27T13:48:24.593,75.17895,0.7504,-0.21,1.16,-0.19,-110.84,49.38,80.2,1.1940686747419513,145.45078205358678,"-0.21,1.16,-0.19,-110.84,49.38,80.20",pierre,normal_work,(normal) P motion_data.csv
1877,2026-07-27T13:48:24.593,75.179371,0.421,-0.05,1.59,-0.03,-130.13,-37.11,61.34,1.5910688231500234,148.57174899690722,"-0.05,1.59,-0.03,-130.13,-37.11,61.34",pierre,normal_work,(normal) P motion_data.csv
1878,2026-07-27T13:48:24.594,75.180056,0.6851,0.58,1.42,-0.18,-94.18,-71.29,26.98,1.5444092721814382,121.16128465809531,"0.58,1.42,-0.18,-94.18,-71.29,26.98",pierre,normal_work,(normal) P motion_data.csv
1879,2026-07-27T13:48:24.594,75.1805,0.4439,0.81,0.86,-0.14,-41.93,-88.56,14.77,1.1896638180595391,99.09163133181329,"0.81,0.86,-0.14,-41.93,-88.56,14.77",pierre,normal_work,(normal) P motion_data.csv
1880,2026-07-27T13:48:24.652,75.238269,57.7686,0.49,0.84,0.52,-16.78,-124.88,38.94,1.1027692415006867,131.88216862032561,"0.49,0.84,0.52,-16.78,-124.88,38.94",pierre,normal_work,(normal) P motion_data.csv
1881,2026-07-27T13:48:25.012,75.598635,360.3662,0.11,1.0,0.82,-26.73,-107.79,59.27,1.2978828914813538,125.88133261131296,"0.11,1.00,0.82,-26.73,-107.79,59.27",pierre,normal_work,(normal) P motion_data.csv
1882,2026-07-27T13:48:25.013,75.599424,0.7895,0.0,0.97,0.35,-55.18,-73.18,44.43,1.031212878119741,101.85366807336887,"0.00,0.97,0.35,-55.18,-73.18,44.43",pierre,normal_work,(normal) P motion_data.csv
1883,2026-07-27T13:48:25.014,75.599779,0.3549,0.11,0.87,0.09,-62.87,-87.77,15.44,0.8815327560561774,109.06238306583988,"0.11,0.87,0.09,-62.87,-87.77,15.44",pierre,normal_work,(normal) P motion_data.csv
1884,2026-07-27T13:48:25.014,75.600073,0.294,0.24,0.86,0.19,-47.12,-118.53,-1.16,0.9128526715741154,127.55783355011953,"0.24,0.86,0.19,-47.12,-118.53,-1.16",pierre,normal_work,(normal) P motion_data.csv
1885,2026-07-27T13:48:25.014,75.60061,0.5365,0.21,0.93,0.24,-33.57,-129.33,-1.59,0.9831581764904365,133.62530411565018,"0.21,0.93,0.24,-33.57,-129.33,-1.59",pierre,normal_work,(normal) P motion_data.csv
1886,2026-07-27T13:48:25.015,75.601013,0.403,0.04,0.96,0.21,-26.37,-115.54,9.58,0.9835141076771599,118.89762360955748,"0.04,0.96,0.21,-26.37,-115.54,9.58",pierre,normal_work,(normal) P motion_data.csv
1887,2026-07-27T13:48:25.016,75.602037,1.0243,-0.07,0.94,0.14,-22.03,-76.23,24.48,0.9529428104561154,83.03977480701643,"-0.07,0.94,0.14,-22.03,-76.23,24.48",pierre,normal_work,(normal) P motion_data.csv
1888,2026-07-27T13:48:25.017,75.602876,0.8387,-0.05,0.96,0.14,-18.01,-37.96,31.98,0.9714422267947795,52.8019137910739,"-0.05,0.96,0.14,-18.01,-37.96,31.98",pierre,normal_work,(normal) P motion_data.csv
1889,2026-07-27T13:48:25.017,75.603584,0.7084,-0.03,1.04,0.07,-11.47,-26.43,26.61,1.0427847332982967,39.2198661394962,"-0.03,1.04,0.07,-11.47,-26.43,26.61",pierre,normal_work,(normal) P motion_data.csv
1890,2026-07-27T13:48:25.071,75.657527,53.9433,-0.1,1.12,-0.13,6.71,-28.99,8.18,1.1319452283569202,30.86027543623031,"-0.10,1.12,-0.13,6.71,-28.99,8.18",pierre,normal_work,(normal) P motion_data.csv
1891,2026-07-27T13:48:25.072,75.658203,0.6759,-0.17,1.13,-0.22,50.96,-25.33,-27.47,1.163700992523423,63.191228821728096,"-0.17,1.13,-0.22,50.96,-25.33,-27.47",pierre,normal_work,(normal) P motion_data.csv
1892,2026-07-27T13:48:25.132,75.71788,59.6764,-0.01,1.23,-0.06,121.28,-11.9,-87.83,1.2315031465652047,150.215036863824,"-0.01,1.23,-0.06,121.28,-11.90,-87.83",pierre,normal_work,(normal) P motion_data.csv
1893,2026-07-27T13:48:25.312,75.897928,180.0481,0.41,1.52,0.27,171.81,-13.79,-145.63,1.5973102391207539,225.64781651946026,"0.41,1.52,0.27,171.81,-13.79,-145.63",pierre,normal_work,(normal) P motion_data.csv
1894,2026-07-27T13:48:25.313,75.898717,0.7892,0.39,1.52,0.3,123.72,-101.56,-152.59,1.5976545308670456,221.1442517905451,"0.39,1.52,0.30,123.72,-101.56,-152.59",pierre,normal_work,(normal) P motion_data.csv
1895,2026-07-27T13:48:25.313,75.899469,0.752,-0.11,1.2,0.08,18.13,-164.12,-124.27,1.2076837334335508,206.65697229950894,"-0.11,1.20,0.08,18.13,-164.12,-124.27",pierre,normal_work,(normal) P motion_data.csv
1896,2026-07-27T13:48:25.314,75.900387,0.9184,-0.21,0.91,0.03,-9.83,-49.32,-102.29,0.9343982020530648,113.98392605977389,"-0.21,0.91,0.03,-9.83,-49.32,-102.29",pierre,normal_work,(normal) P motion_data.csv
1897,2026-07-27T13:48:25.315,75.900971,0.5833,0.16,0.67,0.07,26.73,103.58,-90.64,0.6923871749245505,140.2102667424893,"0.16,0.67,0.07,26.73,103.58,-90.64",pierre,normal_work,(normal) P motion_data.csv
1898,2026-07-27T13:48:25.492,76.077814,176.8432,0.46,0.49,0.08,35.4,152.04,-75.26,0.6768308503607087,173.3014402709914,"0.46,0.49,0.08,35.40,152.04,-75.26",pierre,normal_work,(normal) P motion_data.csv
1899,2026-07-27T13:48:25.492,76.07809,0.2758,0.51,0.46,-0.01,4.39,123.23,-37.96,0.6868769904429759,129.01886141181063,"0.51,0.46,-0.01,4.39,123.23,-37.96",pierre,normal_work,(normal) P motion_data.csv
