packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload,worker,work_state,source_file
121,2026-07-27T13:54:31.264,4.869656,0.5308,0.56,0.95,0.35,-106.08,-138.12,51.21,1.1569788243524597,181.52841347844142,"0.56,0.95,0.35,-106.08,-138.12,51.21",pierre,near_miss,(near miss) P.csv
122,2026-07-27T13:54:31.265,4.870224,0.568,0.67,0.84,0.34,-107.79,-110.9,65.61,1.1269871339105872,167.99454217325038,"0.67,0.84,0.34,-107.79,-110.90,65.61",pierre,near_miss,(near miss) P.csv
123,2026-07-27T13:54:31.322,4.927858,57.634,0.73,0.74,0.39,-96.19,-39.25,64.82,1.1102252023801296,122.4528929833836,"0.73,0.74,0.39,-96.19,-39.25,64.82",pierre,near_miss,(near miss) P.csv
124,2026-07-27T13:54:31.382,4.987639,59.7813,0.75,0.69,0.42,-80.08,19.96,53.1,1.1022703842524302,98.13673114588644,"0.75,0.69,0.42,-80.08,19.96,53.10",pierre,near_miss,(near miss) P.csv
125,2026-07-27T13:54:31.382,4.987978,0.3381,0.71,0.62,0.38,-68.54,49.74,45.29,1.0163168797181321,96.03636446679977,"0.71,0.62,0.38,-68.54,49.74,45.29",pierre,near_miss,(near miss) P.csv
126,2026-07-27T13:54:31.442,5.047803,59.8256,0.63,0.53,0.31,-60.85,62.44,41.75,0.8797158632194829,96.66715367693413,"0.63,0.53,0.31,-60.85,62.44,41.75",pierre,near_miss,(near miss) P.csv
127,2026-07-27T13:54:31.625,5.230416,182.6129,0.56,0.44,0.25,-49.13,67.69,28.44,0.7547847375245476,88.34323177244536,"0.56,0.44,0.25,-49.13,67.69,28.44",pierre,near_miss,(near miss) P.csv
128,2026-07-27T13:54:31.625,5.231057,0.6411,0.52,0.41,0.28,-30.15,69.82,2.93,0.7189575787207476,76.10807972876466,"0.52,0.41,0.28,-30.15,69.82,2.93",pierre,near_miss,(near miss) P.csv
129,2026-07-27T13:54:31.626,5.231834,0.7773,0.5,0.44,0.35,-8.91,64.76,-18.68,0.7523961722390671,67.98667590050275,"0.50,0.44,0.35,-8.91,64.76,-18.68",pierre,near_miss,(near miss) P.csv
130,2026-07-27T13:54:31.627,5.232483,0.6483,0.45,0.5,0.41,8.97,54.38,-23.62,0.7877816956492453,59.96290269825169,"0.45,0.50,0.41,8.97,54.38,-23.62",pierre,near_miss,(near miss) P.csv
131,2026-07-27T13:54:31.627,5.233078,0.5952,0.32,0.56,0.5,23.86,51.45,-19.59,0.8160882305241266,60.00141831656982,"0.32,0.56,0.50,23.86,51.45,-19.59",pierre,near_miss,(near miss) P.csv
132,2026-07-27T13:54:31.742,5.34777,114.6917,0.21,0.65,0.61,39.98,44.56,-22.52,0.9158056562393574,63.96205437601265,"0.21,0.65,0.61,39.98,44.56,-22.52",pierre,near_miss,(near miss) P.csv
133,2026-07-27T13:54:31.743,5.348352,0.582,0.24,0.73,0.59,58.9,6.1,-33.33,0.9688137075826291,67.95078292411354,"0.24,0.73,0.59,58.90,6.10,-33.33",pierre,near_miss,(near miss) P.csv
134,2026-07-27T13:54:31.743,5.348843,0.4916,0.33,0.78,0.5,68.73,-41.81,-36.93,0.9835141076771599,88.51956789320653,"0.33,0.78,0.50,68.73,-41.81,-36.93",pierre,near_miss,(near miss) P.csv
135,2026-07-27T13:54:31.803,5.408327,59.484,0.37,0.83,0.48,70.56,-57.31,-16.3,1.0277159140540737,92.35171736356612,"0.37,0.83,0.48,70.56,-57.31,-16.30",pierre,near_miss,(near miss) P.csv
136,2026-07-27T13:54:31.862,5.467962,59.6346,0.38,0.86,0.55,83.62,-54.69,19.84,1.0892658077806352,101.8671983515793,"0.38,0.86,0.55,83.62,-54.69,19.84",pierre,near_miss,(near miss) P.csv
137,2026-07-27T13:54:31.863,5.468654,0.6917,0.41,0.87,0.53,102.42,-61.22,42.3,1.0981347822558032,126.59792573340212,"0.41,0.87,0.53,102.42,-61.22,42.30",pierre,near_miss,(near miss) P.csv
138,2026-07-27T13:54:32.222,5.827867,359.213,0.44,0.86,0.44,80.44,-51.88,43.21,1.0615083607772478,105.02015092352515,"0.44,0.86,0.44,80.44,-51.88,43.21",pierre,near_miss,(near miss) P.csv
139,2026-07-27T13:54:32.223,5.828241,0.3748,0.44,0.84,0.45,8.12,-5.43,32.84,1.0496189784869554,34.26200373591714,"0.44,0.84,0.45,8.12,-5.43,32.84",pierre,near_miss,(near miss) P.csv
140,2026-07-27T13:54:32.223,5.829048,0.8068,0.45,0.83,0.47,-39.92,21.48,13.37,1.0546563421323554,47.262603610042476,"0.45,0.83,0.47,-39.92,21.48,13.37",pierre,near_miss,(near miss) P.csv
141,2026-07-27T13:54:32.224,5.829851,0.803,0.48,0.85,0.4,-30.82,6.84,-17.94,1.0549407566304374,36.31117734252086,"0.48,0.85,0.40,-30.82,6.84,-17.94",pierre,near_miss,(near miss) P.csv
142,2026-07-27T13:54:32.225,5.830477,0.6254,0.42,0.75,0.34,-9.77,17.82,-91.74,0.9243916918709298,93.96399789280999,"0.42,0.75,0.34,-9.77,17.82,-91.74",pierre,near_miss,(near miss) P.csv
143,2026-07-27T13:54:32.225,5.831062,0.5858,0.27,0.68,0.34,-21.97,18.01,-162.72,0.8067837380611983,165.1812319847506,"0.27,0.68,0.34,-21.97,18.01,-162.72",pierre,near_miss,(near miss) P.csv
144,2026-07-27T13:54:32.226,5.831993,0.9302,0.19,0.81,0.41,-46.94,-7.02,-193.18,0.927523584605804,198.92500194797034,"0.19,0.81,0.41,-46.94,-7.02,-193.18",pierre,near_miss,(near miss) P.csv
145,2026-07-27T13:54:32.227,5.832536,0.5439,0.17,0.96,0.5,-83.31,-33.94,-149.05,1.095673308974897,174.09302743073889,"0.17,0.96,0.50,-83.31,-33.94,-149.05",pierre,near_miss,(near miss) P.csv
146,2026-07-27T13:54:32.228,5.833587,1.0505,0.16,0.94,0.58,-107.6,-38.39,-92.35,1.1160645142642964,146.90158133934435,"0.16,0.94,0.58,-107.60,-38.39,-92.35",pierre,near_miss,(near miss) P.csv
147,2026-07-27T13:54:32.342,5.947834,114.247,0.15,0.79,0.64,-89.54,-33.94,-57.86,1.0277159140540737,111.87991240611517,"0.15,0.79,0.64,-89.54,-33.94,-57.86",pierre,near_miss,(near miss) P.csv
148,2026-07-27T13:54:32.343,5.948185,0.3515,0.11,0.71,0.67,-24.41,-47.91,-33.2,0.9823950325607311,63.193798746396,"0.11,0.71,0.67,-24.41,-47.91,-33.20",pierre,near_miss,(near miss) P.csv
149,2026-07-27T13:54:32.343,5.9486,0.4146,0.08,0.74,0.64,59.2,-78.61,-18.13,0.9816312953446421,100.06432431191449,"0.08,0.74,0.64,59.20,-78.61,-18.13",pierre,near_miss,(near miss) P.csv
150,2026-07-27T13:54:32.462,6.067979,119.3787,0.08,0.82,0.58,116.09,-91.49,-13.79,1.0075713374247999,148.45023509580577,"0.08,0.82,0.58,116.09,-91.49,-13.79",pierre,near_miss,(near miss) P.csv
151,2026-07-27T13:54:32.463,6.068427,0.4484,0.02,0.98,0.37,123.23,-74.95,-21.61,1.0477117924314874,145.84281778682143,"0.02,0.98,0.37,123.23,-74.95,-21.61",pierre,near_miss,(near miss) P.csv
152,2026-07-27T13:54:32.463,6.068776,0.3484,0.01,0.89,0.23,91.92,-59.94,-43.64,0.9192932067626737,118.09546816029818,"0.01,0.89,0.23,91.92,-59.94,-43.64",pierre,near_miss,(near miss) P.csv
153,2026-07-27T13:54:32.582,6.188027,119.2515,0.05,0.79,0.22,30.46,-59.88,-58.04,0.8215838362577492,88.78100923057814,"0.05,0.79,0.22,30.46,-59.88,-58.04",pierre,near_miss,(near miss) P.csv
154,2026-07-27T13:54:32.583,6.188476,0.4492,0.04,0.75,0.38,15.5,-68.3,-65.73,0.8417244204607587,96.04984591346307,"0.04,0.75,0.38,15.50,-68.30,-65.73",pierre,near_miss,(near miss) P.csv
155,2026-07-27T13:54:32.583,6.189014,0.5377,-0.12,0.71,0.29,184.14,-91.49,-80.14,0.7762731478030139,220.68162429164778,"-0.12,0.71,0.29,184.14,-91.49,-80.14",pierre,near_miss,(near miss) P.csv
156,2026-07-27T13:54:32.642,6.247972,58.9585,-0.32,0.65,-0.07,382.14,-112.79,-88.38,0.7278736154031138,408.12202599222695,"-0.32,0.65,-0.07,382.14,-112.79,-88.38",pierre,near_miss,(near miss) P.csv
157,2026-07-27T13:54:32.762,6.368108,120.1359,-0.42,0.68,-0.24,302.31,-96.44,-83.86,0.8345058418010026,328.21412111607873,"-0.42,0.68,-0.24,302.31,-96.44,-83.86",pierre,near_miss,(near miss) P.csv
158,2026-07-27T13:54:32.763,6.368777,0.6691,-0.42,0.89,-0.2,62.62,-68.12,-78.12,1.0042410069301093,121.09637979725076,"-0.42,0.89,-0.20,62.62,-68.12,-78.12",pierre,near_miss,(near miss) P.csv
159,2026-07-27T13:54:32.764,6.369283,0.5058,-0.39,1.12,-0.14,-69.64,-66.83,-80.81,1.194194289050153,125.8818279180915,"-0.39,1.12,-0.14,-69.64,-66.83,-80.81",pierre,near_miss,(near miss) P.csv
160,2026-07-27T13:54:33.063,6.668241,298.9573,-0.4,1.13,-0.23,-79.22,-80.51,-82.03,1.2205736356320334,139.5943745284888,"-0.40,1.13,-0.23,-79.22,-80.51,-82.03",pierre,near_miss,(near miss) P.csv
161,2026-07-27T13:54:33.063,6.668397,0.1569,-0.5,0.91,-0.39,-68.85,-68.18,-99.91,1.1091438139393828,139.17917588490025,"-0.50,0.91,-0.39,-68.85,-68.18,-99.91",pierre,near_miss,(near miss) P.csv
162,2026-07-27T13:54:33.063,6.669086,0.689,-0.63,0.75,-0.42,-110.66,-7.39,-160.28,1.0657391800998965,194.91004617515227,"-0.63,0.75,-0.42,-110.66,-7.39,-160.28",pierre,near_miss,(near miss) P.csv
163,2026-07-27T13:54:33.064,6.670011,0.9244,-0.73,0.77,-0.26,-184.14,72.39,-217.47,1.0924284873619874,294.00859273157306,"-0.73,0.77,-0.26,-184.14,72.39,-217.47",pierre,near_miss,(near miss) P.csv
164,2026-07-27T13:54:33.065,6.670912,0.9009,-0.77,0.83,-0.02,-234.74,134.03,-192.87,1.1323427043081966,332.0628636267537,"-0.77,0.83,-0.02,-234.74,134.03,-192.87",pierre,near_miss,(near miss) P.csv
165,2026-07-27T13:54:33.066,6.671855,0.9433,-0.72,0.82,0.14,-211.98,151.86,-99.24,1.1001818031580053,279.00816762238344,"-0.72,0.82,0.14,-211.98,151.86,-99.24",pierre,near_miss,(near miss) P.csv
166,2026-07-27T13:54:33.067,6.672648,0.7928,-0.62,0.8,0.16,-109.68,110.05,-26.73,1.02469507659596,157.65531326282664,"-0.62,0.80,0.16,-109.68,110.05,-26.73",pierre,near_miss,(near miss) P.csv
167,2026-07-27T13:54:33.068,6.673367,0.7193,-0.55,0.83,0.13,-2.99,41.99,-3.05,1.0041414243023739,42.206666535039226,"-0.55,0.83,0.13,-2.99,41.99,-3.05",pierre,near_miss,(near miss) P.csv
168,2026-07-27T13:54:33.482,7.087983,414.6157,-0.56,0.84,0.11,34.79,-6.23,-5.13,1.0155294185792945,35.71377745352625,"-0.56,0.84,0.11,34.79,-6.23,-5.13",pierre,near_miss,(near miss) P.csv
169,2026-07-27T13:54:33.483,7.088541,0.5586,-0.6,0.84,0.1,24.23,-23.74,-5.98,1.0371113729971337,34.444751414402745,"-0.60,0.84,0.10,24.23,-23.74,-5.98",pierre,near_miss,(near miss) P.csv
170,2026-07-27T13:54:33.484,7.089356,0.8144,-0.58,0.91,0.09,18.31,-15.38,14.28,1.082866566110525,27.851730646406875,"-0.58,0.91,0.09,18.31,-15.38,14.28",pierre,near_miss,(near miss) P.csv
171,2026-07-27T13:54:33.484,7.089846,0.4906,-0.51,0.96,0.08,26.61,-0.37,36.99,1.09,45.56850996027849,"-0.51,0.96,0.08,26.61,-0.37,36.99",pierre,near_miss,(near miss) P.csv
172,2026-07-27T13:54:33.485,7.090427,0.5809,-0.46,0.94,0.09,50.48,12.39,46.33,1.050380883299006,69.62909880215311,"-0.46,0.94,0.09,50.48,12.39,46.33",pierre,near_miss,(near miss) P.csv
173,2026-07-27T13:54:33.485,7.0909,0.4727,-0.46,0.9,0.07,104.43,49.93,53.96,1.01316336293808,127.71182952256224,"-0.46,0.90,0.07,104.43,49.93,53.96",pierre,near_miss,(near miss) P.csv
174,2026-07-27T13:54:33.486,7.091446,0.5464,-0.5,0.87,-0.06,166.08,116.94,68.66,1.005236290630218,214.41018072843463,"-0.50,0.87,-0.06,166.08,116.94,68.66",pierre,near_miss,(near miss) P.csv
175,2026-07-27T13:54:33.487,7.092367,0.9201,-0.53,0.86,-0.25,178.89,175.35,90.52,1.0406728592598156,266.35150647218046,"-0.53,0.86,-0.25,178.89,175.35,90.52",pierre,near_miss,(near miss) P.csv
176,2026-07-27T13:54:33.487,7.093071,0.7042,-0.43,0.87,-0.47,159.85,246.89,161.44,1.0782856764327347,335.51388674688263,"-0.43,0.87,-0.47,159.85,246.89,161.44",pierre,near_miss,(near miss) P.csv
177,2026-07-27T13:54:33.488,7.093787,0.7167,-0.1,0.85,-0.62,115.72,302.0,284.0,1.0568348972285122,430.40808356721186,"-0.10,0.85,-0.62,115.72,302.00,284.00",pierre,near_miss,(near miss) P.csv
178,2026-07-27T13:54:33.842,7.448146,354.3582,0.3,0.8,-0.62,16.17,219.73,331.79,1.0556514576317317,398.2804864665102,"0.30,0.80,-0.62,16.17,219.73,331.79",pierre,near_miss,(near miss) P.csv
179,2026-07-27T13:54:33.843,7.448971,0.8256,0.51,0.79,-0.56,-68.48,68.24,252.08,1.0944404963267762,269.9824705420706,"0.51,0.79,-0.56,-68.48,68.24,252.08",pierre,near_miss,(near miss) P.csv
180,2026-07-27T13:54:33.843,7.44903,0.0585,0.45,0.85,-0.48,-79.35,-4.94,126.34,1.0748953437428221,149.2736470379149,"0.45,0.85,-0.48,-79.35,-4.94,126.34",pierre,near_miss,(near miss) P.csv
181,2026-07-27T13:54:33.844,7.449739,0.7096,0.39,1.0,-0.41,-47.67,-10.62,18.01,1.148999564838908,52.053562798333026,"0.39,1.00,-0.41,-47.67,-10.62,18.01",pierre,near_miss,(near miss) P.csv
182,2026-07-27T13:54:33.845,7.450219,0.4797,0.44,1.08,-0.33,-21.48,1.95,-35.71,1.2119818480488889,41.71806563109081,"0.44,1.08,-0.33,-21.48,1.95,-35.71",pierre,near_miss,(near miss) P.csv
183,2026-07-27T13:54:33.846,7.451234,1.015,0.52,0.99,-0.25,-26.18,13.92,-54.69,1.1458621208504973,62.2105690377447,"0.52,0.99,-0.25,-26.18,13.92,-54.69",pierre,near_miss,(near miss) P.csv
184,2026-07-27T13:54:33.846,7.452131,0.8972,0.66,0.97,-0.15,-43.03,22.22,-103.7,1.1827933040053955,114.45085976085981,"0.66,0.97,-0.15,-43.03,22.22,-103.70",pierre,near_miss,(near miss) P.csv
185,2026-07-27T13:54:33.847,7.453016,0.8848,0.84,1.02,-0.07,-38.15,55.97,-148.38,1.3232157798333573,163.10943504285703,"0.84,1.02,-0.07,-38.15,55.97,-148.38",pierre,near_miss,(near miss) P.csv
186,2026-07-27T13:54:33.848,7.453594,0.5775,0.94,1.01,-0.08,-13.61,127.26,-145.08,1.3820636743652588,193.46458616501369,"0.94,1.01,-0.08,-13.61,127.26,-145.08",pierre,near_miss,(near miss) P.csv
187,2026-07-27T13:54:34.022,7.627912,174.3187,0.89,0.99,-0.19,2.81,204.41,-140.08,1.344730456262518,247.81797876667463,"0.89,0.99,-0.19,2.81,204.41,-140.08",pierre,near_miss,(near miss) P.csv
188,2026-07-27T13:54:34.023,7.628628,0.7161,0.79,0.93,-0.32,0.67,254.82,-152.65,1.2615070352558484,297.0449524903596,"0.79,0.93,-0.32,0.67,254.82,-152.65",pierre,near_miss,(near miss) P.csv
189,2026-07-27T13:54:34.023,7.629062,0.4339,0.67,0.86,-0.42,-12.7,270.51,-163.64,1.168289347721702,316.40954426186323,"0.67,0.86,-0.42,-12.70,270.51,-163.64",pierre,near_miss,(near miss) P.csv
190,2026-07-27T13:54:34.024,7.629697,0.6345,0.51,0.82,-0.47,-23.01,267.21,-171.81,1.0739646176667088,318.5110991786628,"0.51,0.82,-0.47,-23.01,267.21,-171.81",pierre,near_miss,(near miss) P.csv
191,2026-07-27T13:54:34.025,7.630352,0.6555,0.3,0.76,-0.49,-25.33,264.1,-190.19,0.952732911156112,326.43935884019874,"0.30,0.76,-0.49,-25.33,264.10,-190.19",pierre,near_miss,(near miss) P.csv
192,2026-07-27T13:54:34.203,7.808275,177.9224,0.14,0.66,-0.52,-29.97,258.61,-214.23,0.8518215775618742,337.152526165829,"0.14,0.66,-0.52,-29.97,258.61,-214.23",pierre,near_miss,(near miss) P.csv
193,2026-07-27T13:54:34.203,7.808667,0.3922,0.09,0.55,-0.6,-39.61,241.88,-233.64,0.8189017035029297,338.61857022319373,"0.09,0.55,-0.60,-39.61,241.88,-233.64",pierre,near_miss,(near miss) P.csv
194,2026-07-27T13:54:34.203,7.808819,0.1518,0.1,0.43,-0.79,-45.59,222.72,-253.17,0.9049861877399014,340.2612164205612,"0.10,0.43,-0.79,-45.59,222.72,-253.17",pierre,near_miss,(near miss) P.csv
195,2026-07-27T13:54:34.204,7.80947,0.6518,-0.03,0.4,-0.96,-33.26,216.06,-255.98,1.0404326023342405,336.62131780384914,"-0.03,0.40,-0.96,-33.26,216.06,-255.98",pierre,near_miss,(near miss) P.csv
196,2026-07-27T13:54:34.263,7.868383,58.9121,-0.29,0.55,-0.95,2.69,209.9,-214.72,1.1353853971229328,300.2830739485661,"-0.29,0.55,-0.95,2.69,209.90,-214.72",pierre,near_miss,(near miss) P.csv
197,2026-07-27T13:54:34.264,7.869588,1.2051,-0.36,0.73,-0.81,38.15,163.82,-121.64,1.148303095876694,207.57818888312906,"-0.36,0.73,-0.81,38.15,163.82,-121.64",pierre,near_miss,(near miss) P.csv
198,2026-07-27T13:54:34.442,8.047997,178.4095,-0.16,0.78,-0.7,46.26,84.59,-4.64,1.0601886624558856,96.52453211489814,"-0.16,0.78,-0.70,46.26,84.59,-4.64",pierre,near_miss,(near miss) P.csv
199,2026-07-27T13:54:34.443,8.048511,0.514,-0.01,0.73,-0.71,29.91,39.61,67.26,1.0183810681665286,83.59107488242988,"-0.01,0.73,-0.71,29.91,39.61,67.26",pierre,near_miss,(near miss) P.csv
200,2026-07-27T13:54:34.443,8.048851,0.3396,-0.08,0.63,-0.78,13.85,54.26,68.91,1.005832988124768,88.79503477109516,"-0.08,0.63,-0.78,13.85,54.26,68.91",pierre,near_miss,(near miss) P.csv
201,2026-07-27T13:54:34.444,8.049684,0.833,-0.24,0.56,-0.85,15.08,86.12,41.87,1.0458011283222064,96.93893799707112,"-0.24,0.56,-0.85,15.08,86.12,41.87",pierre,near_miss,(near miss) P.csv
202,2026-07-27T13:54:34.562,8.167701,118.0169,-0.33,0.53,-0.85,28.99,91.13,22.34,1.0546563421323554,98.20474835770416,"-0.33,0.53,-0.85,28.99,91.13,22.34",pierre,near_miss,(near miss) P.csv
203,2026-07-27T13:54:34.563,8.168175,0.4745,-0.29,0.58,-0.78,41.63,65.61,20.45,1.0143470806385753,80.34881144111591,"-0.29,0.58,-0.78,41.63,65.61,20.45",pierre,near_miss,(near miss) P.csv
204,2026-07-27T13:54:34.563,8.168541,0.3655,-0.24,0.66,-0.7,46.45,36.44,30.58,0.9915644204992432,66.48768682996875,"-0.24,0.66,-0.70,46.45,36.44,30.58",pierre,near_miss,(near miss) P.csv
205,2026-07-27T13:54:34.922,8.527789,359.2487,-0.26,0.75,-0.62,43.88,23.5,42.36,1.0072239075796403,65.36110464182808,"-0.26,0.75,-0.62,43.88,23.50,42.36",pierre,near_miss,(near miss) P.csv
206,2026-07-27T13:54:34.923,8.528261,0.472,-0.37,0.86,-0.59,34.18,29.17,46.08,1.1066164647247934,64.36247120799511,"-0.37,0.86,-0.59,34.18,29.17,46.08",pierre,near_miss,(near miss) P.csv
207,2026-07-27T13:54:34.923,8.52903,0.7691,-0.63,1.0,-0.63,19.47,53.28,21.0,1.339328189802634,60.488340198752354,"-0.63,1.00,-0.63,19.47,53.28,21.00",pierre,near_miss,(near miss) P.csv
208,2026-07-27T13:54:34.924,8.529645,0.6149,-0.93,1.11,-0.74,0.61,75.01,-35.46,1.6262226169869858,82.97158429245522,"-0.93,1.11,-0.74,0.61,75.01,-35.46",pierre,near_miss,(near miss) P.csv
209,2026-07-27T13:54:34.925,8.530405,0.7596,-0.98,1.18,-0.83,-27.04,49.8,-69.7,1.744047017714832,89.82923577544229,"-0.98,1.18,-0.83,-27.04,49.80,-69.70",pierre,near_miss,(near miss) P.csv
210,2026-07-27T13:54:34.925,8.530968,0.5634,-0.75,1.23,-0.85,-63.9,-23.56,-37.72,1.672692440348793,77.85295113224674,"-0.75,1.23,-0.85,-63.90,-23.56,-37.72",pierre,near_miss,(near miss) P.csv
211,2026-07-27T13:54:34.926,8.53191,0.9413,-0.4,1.24,-0.75,-97.53,-96.86,38.09,1.503362896974646,142.63522916867348,"-0.40,1.24,-0.75,-97.53,-96.86,38.09",pierre,near_miss,(near miss) P.csv
212,2026-07-27T13:54:34.927,8.53282,0.9107,0.08,1.18,-0.54,-117.55,-135.8,117.86,1.3001538370516006,214.82695850381535,"0.08,1.18,-0.54,-117.55,-135.80,117.86",pierre,near_miss,(near miss) P.csv
213,2026-07-27T13:54:34.928,8.533376,0.5561,0.67,1.1,-0.32,-120.12,-125.85,158.39,1.32713978163568,235.27521968962222,"0.67,1.10,-0.32,-120.12,-125.85,158.39",pierre,near_miss,(near miss) P.csv
214,2026-07-27T13:54:35.443,9.048239,514.8625,1.13,1.36,-0.24,-96.37,-64.27,117.68,1.7844046626256052,165.125383269805,"1.13,1.36,-0.24,-96.37,-64.27,117.68",pierre,near_miss,(near miss) P.csv
215,2026-07-27T13:54:35.444,9.049787,1.548,1.27,2.04,-0.41,-77.27,30.52,15.62,2.4377448594961697,84.53465384089533,"1.27,2.04,-0.41,-77.27,30.52,15.62",pierre,near_miss,(near miss) P.csv
216,2026-07-27T13:54:35.445,9.050612,0.8249,1.11,2.4,-0.86,-314.15,187.44,-146.36,2.780593461835081,394.0117075671737,"1.11,2.40,-0.86,-314.15,187.44,-146.36",pierre,near_miss,(near miss) P.csv
217,2026-07-27T13:54:35.446,9.051427,0.8152,0.81,1.9,-1.3,-419.13,217.53,-211.55,2.4405122413132863,517.4385570287549,"0.81,1.90,-1.30,-419.13,217.53,-211.55",pierre,near_miss,(near miss) P.csv
218,2026-07-27T13:54:35.447,9.052179,0.7519,0.52,0.91,-1.38,-370.06,234.44,-301.27,1.732887763243771,531.6673114834125,"0.52,0.91,-1.38,-370.06,234.44,-301.27",pierre,near_miss,(near miss) P.csv
219,2026-07-27T13:54:35.448,9.053847,1.6676,0.31,0.03,-1.12,-218.63,233.46,-373.66,1.162497311824849,491.8581544510572,"0.31,0.03,-1.12,-218.63,233.46,-373.66",pierre,near_miss,(near miss) P.csv
220,2026-07-27T13:54:35.449,9.054461,0.6149,0.16,-0.41,-0.77,-72.45,201.97,-369.38,0.8869047299456689,427.1796668850239,"0.16,-0.41,-0.77,-72.45,201.97,-369.38",pierre,near_miss,(near miss) P.csv
221,2026-07-27T13:54:35.450,9.055726,1.2644,0.11,-0.47,-0.55,10.68,152.28,-275.63,0.7317786550590282,315.0796053380796,"0.11,-0.47,-0.55,10.68,152.28,-275.63",pierre,near_miss,(near miss) P.csv
222,2026-07-27T13:54:35.451,9.056308,0.5824,0.12,-0.39,-0.51,36.93,102.91,-121.22,0.6531462317123172,163.24393219963798,"0.12,-0.39,-0.51,36.93,102.91,-121.22",pierre,near_miss,(near miss) P.csv
223,2026-07-27T13:54:35.452,9.057733,1.4244,0.18,-0.32,-0.62,44.74,69.03,41.56,0.7205553413860728,92.16312765960149,"0.18,-0.32,-0.62,44.74,69.03,41.56",pierre,near_miss,(near miss) P.csv
224,2026-07-27T13:54:35.452,9.058001,0.268,0.28,-0.25,-0.81,75.32,67.02,164.86,0.8927485648266258,193.24492852336385,"0.28,-0.25,-0.81,75.32,67.02,164.86",pierre,near_miss,(near miss) P.csv
225,2026-07-27T13:54:35.464,9.0699,11.8996,0.41,0.0,-1.05,137.63,102.48,243.71,1.1272089424769483,298.0582684644061,"0.41,0.00,-1.05,137.63,102.48,243.71",pierre,near_miss,(near miss) P.csv
226,2026-07-27T13:54:35.465,9.070787,0.8868,0.86,1.36,-2.2,206.73,165.1,303.22,2.725655884369852,402.4148000508928,"0.86,1.36,-2.20,206.73,165.10,303.22",pierre,near_miss,(near miss) P.csv
227,2026-07-27T13:54:35.466,9.071789,1.0023,0.73,2.29,-2.97,260.25,237.06,352.48,3.820719827467071,498.16629402238766,"0.73,2.29,-2.97,260.25,237.06,352.48",pierre,near_miss,(near miss) P.csv
228,2026-07-27T13:54:35.585,9.190991,119.2012,-0.04,2.87,-2.96,295.9,282.29,390.62,4.123117752381079,565.5337642440104,"-0.04,2.87,-2.96,295.90,282.29,390.62",pierre,near_miss,(near miss) P.csv
229,2026-07-27T13:54:35.587,9.192484,1.4935,-0.82,2.92,-2.08,301.57,231.63,412.96,3.6776623009732687,561.3669774755191,"-0.82,2.92,-2.08,301.57,231.63,412.96",pierre,near_miss,(near miss) P.csv
230,2026-07-27T13:54:35.589,9.19495,2.4656,-0.63,2.39,-1.2,216.92,64.39,384.03,2.747544358149655,445.7346737690484,"-0.63,2.39,-1.20,216.92,64.39,384.03",pierre,near_miss,(near miss) P.csv
231,2026-07-27T13:54:35.942,9.547963,353.013,0.12,1.38,-0.84,57.68,-79.1,273.56,1.6199999999999999,290.54924883743894,"0.12,1.38,-0.84,57.68,-79.10,273.56",pierre,near_miss,(near miss) P.csv
232,2026-07-27T13:54:35.943,9.549064,1.1014,0.42,0.62,-0.75,-18.74,-60.24,112.0,1.0598584811190597,128.54588752659495,"0.42,0.62,-0.75,-18.74,-60.24,112.00",pierre,near_miss,(near miss) P.csv
233,2026-07-27T13:54:35.944,9.549373,0.3094,0.17,0.52,-0.68,40.65,59.81,-21.0,0.8727542609463446,75.30377546975981,"0.17,0.52,-0.68,40.65,59.81,-21.00",pierre,near_miss,(near miss) P.csv
234,2026-07-27T13:54:35.944,9.550051,0.6776,-0.32,0.72,-0.61,112.24,147.77,-62.74,0.9964436762808021,195.8828683167571,"-0.32,0.72,-0.61,112.24,147.77,-62.74",pierre,near_miss,(near miss) P.csv
235,2026-07-27T13:54:35.945,9.550835,0.7842,-0.79,0.92,-0.53,112.55,143.19,-18.8,1.3234047000067668,183.09647347778164,"-0.79,0.92,-0.53,112.55,143.19,-18.80",pierre,near_miss,(near miss) P.csv
236,2026-07-27T13:54:35.946,9.551474,0.6392,-0.92,1.11,-0.41,68.05,64.7,45.17,1.4988662381947229,104.19799134340354,"-0.92,1.11,-0.41,68.05,64.70,45.17",pierre,near_miss,(near miss) P.csv
237,2026-07-27T13:54:35.946,9.552016,0.5418,-0.66,1.23,-0.39,11.9,-14.28,48.83,1.4493446795017395,52.24841911484021,"-0.66,1.23,-0.39,11.90,-14.28,48.83",pierre,near_miss,(near miss) P.csv
238,2026-07-27T13:54:35.947,9.552559,0.5428,-0.39,1.27,-0.63,-47.0,-28.69,-42.11,1.470340096712322,69.32076312332403,"-0.39,1.27,-0.63,-47.00,-28.69,-42.11",pierre,near_miss,(near miss) P.csv
