packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps,raw_payload,worker,work_state,source_file
2724,2026-07-27T13:21:46.924,109.750611,539.7177,-0.22,0.93,-0.43,-25.09,21.48,-29.79,1.047950380504726,44.478563376080395,"-0.22,0.93,-0.43,-25.09,21.48,-29.79",hong_jean,near_miss,(near miss) HJ motion_data.csv
2725,2026-07-27T13:21:46.929,109.755216,4.6051,-0.19,0.85,-0.46,-34.18,26.79,-26.79,0.9849873095629201,51.02627362447703,"-0.19,0.85,-0.46,-34.18,26.79,-26.79",hong_jean,near_miss,(near miss) HJ motion_data.csv
2726,2026-07-27T13:21:46.930,109.755767,0.5503,-0.17,0.79,-0.53,-28.2,13.92,-21.85,0.9663850164401351,38.2939799446336,"-0.17,0.79,-0.53,-28.20,13.92,-21.85",hong_jean,near_miss,(near miss) HJ motion_data.csv
2727,2026-07-27T13:21:46.930,109.755837,0.0703,-0.21,0.81,-0.56,-11.54,-23.99,-5.19,1.0068763578513502,27.122459328018174,"-0.21,0.81,-0.56,-11.54,-23.99,-5.19",hong_jean,near_miss,(near miss) HJ motion_data.csv
2728,2026-07-27T13:21:46.930,109.756707,0.8697,-0.29,0.84,-0.46,7.26,-54.87,11.11,1.000649788887201,56.45225061943943,"-0.29,0.84,-0.46,7.26,-54.87,11.11",hong_jean,near_miss,(near miss) HJ motion_data.csv
2729,2026-07-27T13:21:46.931,109.757729,1.0221,-0.32,0.88,-0.34,16.36,-51.94,6.47,0.9961927524329818,54.83861869157538,"-0.32,0.88,-0.34,16.36,-51.94,6.47",hong_jean,near_miss,(near miss) HJ motion_data.csv
2730,2026-07-27T13:21:46.932,109.75834,0.6111,-0.25,0.89,-0.3,11.05,-30.64,-16.17,0.9719053451854249,36.3645569201661,"-0.25,0.89,-0.30,11.05,-30.64,-16.17",hong_jean,near_miss,(near miss) HJ motion_data.csv
2731,2026-07-27T13:21:46.933,109.75877,0.43,-0.12,0.91,-0.37,-7.69,-2.08,-41.63,0.9896464014990405,42.38536775822525,"-0.12,0.91,-0.37,-7.69,-2.08,-41.63",hong_jean,near_miss,(near miss) HJ motion_data.csv
2732,2026-07-27T13:21:46.933,109.759368,0.5982,-0.07,0.9,-0.59,-37.6,30.76,-57.19,1.078424777163433,75.03754860068392,"-0.07,0.90,-0.59,-37.60,30.76,-57.19",hong_jean,near_miss,(near miss) HJ motion_data.csv
2733,2026-07-27T13:21:46.934,109.760398,1.0299,-0.11,0.81,-0.76,-44.25,19.65,-40.83,1.1161541112229978,63.33461849573265,"-0.11,0.81,-0.76,-44.25,19.65,-40.83",hong_jean,near_miss,(near miss) HJ motion_data.csv
2734,2026-07-27T13:21:46.935,109.76078,0.3817,-0.15,0.85,-0.59,-0.55,-24.96,-0.85,1.0455142275454694,24.980524414031024,"-0.15,0.85,-0.59,-0.55,-24.96,-0.85",hong_jean,near_miss,(near miss) HJ motion_data.csv
2735,2026-07-27T13:21:46.935,109.761283,0.5038,-0.2,1.13,-0.19,32.71,8.36,13.31,1.1631852818876276,36.2903540903089,"-0.20,1.13,-0.19,32.71,8.36,13.31",hong_jean,near_miss,(near miss) HJ motion_data.csv
2736,2026-07-27T13:21:46.936,109.761995,0.7115,-0.29,1.19,-0.05,-0.67,78.67,20.2,1.2258466462000865,81.22473637999695,"-0.29,1.19,-0.05,-0.67,78.67,20.20",hong_jean,near_miss,(near miss) HJ motion_data.csv
2737,2026-07-27T13:21:46.936,109.762718,0.7232,-0.31,0.94,-0.12,-34.18,-0.73,77.27,0.9970456358662826,84.49531466300364,"-0.31,0.94,-0.12,-34.18,-0.73,77.27",hong_jean,near_miss,(near miss) HJ motion_data.csv
2738,2026-07-27T13:21:46.937,109.763547,0.8287,-0.31,0.75,-0.18,49.5,-211.06,138.18,0.8312640976248162,257.08031040902375,"-0.31,0.75,-0.18,49.50,-211.06,138.18",hong_jean,near_miss,(near miss) HJ motion_data.csv
2739,2026-07-27T13:21:46.938,109.764065,0.518,-0.28,0.88,-0.27,87.77,-87.46,65.73,0.9621330469326994,140.2613895553584,"-0.28,0.88,-0.27,87.77,-87.46,65.73",hong_jean,near_miss,(near miss) HJ motion_data.csv
2740,2026-07-27T13:21:46.938,109.764658,0.593,-0.04,1.26,-0.22,68.42,13.92,24.48,1.2796874618437113,73.98873698070538,"-0.04,1.26,-0.22,68.42,13.92,24.48",hong_jean,near_miss,(near miss) HJ motion_data.csv
2741,2026-07-27T13:21:46.939,109.765297,0.6389,0.12,1.42,-0.06,-5.43,65.31,31.37,1.4263239463740347,72.65643742986578,"0.12,1.42,-0.06,-5.43,65.31,31.37",hong_jean,near_miss,(near miss) HJ motion_data.csv
2742,2026-07-27T13:21:46.939,109.765609,0.3123,-0.02,1.19,0.06,-66.89,90.21,43.88,1.1916794871105234,120.57184828972308,"-0.02,1.19,0.06,-66.89,90.21,43.88",hong_jean,near_miss,(near miss) HJ motion_data.csv
2743,2026-07-27T13:21:47.105,109.931327,165.7179,-0.26,0.89,0.06,-59.51,59.81,43.58,0.9291393867445293,94.96258526388169,"-0.26,0.89,0.06,-59.51,59.81,43.58",hong_jean,near_miss,(near miss) HJ motion_data.csv
2744,2026-07-27T13:21:47.225,110.051097,119.7696,-0.39,0.72,-0.08,-2.75,-24.66,34.12,0.8227393268830656,42.18829814059818,"-0.39,0.72,-0.08,-2.75,-24.66,34.12",hong_jean,near_miss,(near miss) HJ motion_data.csv
2745,2026-07-27T13:21:47.225,110.051449,0.352,-0.29,0.77,-0.22,46.14,-105.16,20.26,0.8517041739947033,116.61043178035145,"-0.29,0.77,-0.22,46.14,-105.16,20.26",hong_jean,near_miss,(near miss) HJ motion_data.csv
2746,2026-07-27T13:21:47.226,110.052739,1.291,-0.07,0.92,-0.24,50.42,-113.16,0.79,0.9533624704172071,123.88698922808642,"-0.07,0.92,-0.24,50.42,-113.16,0.79",hong_jean,near_miss,(near miss) HJ motion_data.csv
2747,2026-07-27T13:21:47.227,110.053165,0.4254,0.14,0.96,-0.24,23.32,-58.78,-21.18,0.9993998198919188,66.68960338763456,"0.14,0.96,-0.24,23.32,-58.78,-21.18",hong_jean,near_miss,(near miss) HJ motion_data.csv
2748,2026-07-27T13:21:47.285,110.110802,57.6374,0.15,0.98,-0.38,0.37,-9.52,-34.3,1.0617438485811914,35.59855755504708,"0.15,0.98,-0.38,0.37,-9.52,-34.30",hong_jean,near_miss,(near miss) HJ motion_data.csv
2749,2026-07-27T13:21:47.345,110.171183,60.3803,0.11,0.95,-0.47,-9.64,17.33,-34.67,1.065598423422257,39.94079869006127,"0.11,0.95,-0.47,-9.64,17.33,-34.67",hong_jean,near_miss,(near miss) HJ motion_data.csv
2750,2026-07-27T13:21:47.585,110.411384,240.2011,0.04,0.87,-0.49,-13.55,41.63,-28.32,0.9992997548283498,52.14098004449092,"0.04,0.87,-0.49,-13.55,41.63,-28.32",hong_jean,near_miss,(near miss) HJ motion_data.csv
2751,2026-07-27T13:21:47.586,110.411908,0.524,0.04,0.84,-0.45,-3.97,47.49,-20.87,0.9537819457297354,52.02516602568415,"0.04,0.84,-0.45,-3.97,47.49,-20.87",hong_jean,near_miss,(near miss) HJ motion_data.csv
2752,2026-07-27T13:21:47.705,110.531124,119.2163,0.08,0.89,-0.41,24.05,14.59,-15.93,0.9831581764904364,32.327008831625605,"0.08,0.89,-0.41,24.05,14.59,-15.93",hong_jean,near_miss,(near miss) HJ motion_data.csv
2753,2026-07-27T13:21:47.706,110.532345,1.2215,0.03,1.03,-0.42,50.72,-42.36,-13.49,1.1127443551867606,67.44529709327404,"0.03,1.03,-0.42,50.72,-42.36,-13.49",hong_jean,near_miss,(near miss) HJ motion_data.csv
2754,2026-07-27T13:21:47.707,110.53323,0.8846,-0.05,1.19,-0.45,57.92,-91.37,-6.71,1.2732242536175629,108.38924024090215,"-0.05,1.19,-0.45,57.92,-91.37,-6.71",hong_jean,near_miss,(near miss) HJ motion_data.csv
2755,2026-07-27T13:21:47.708,110.533909,0.6785,-0.1,1.13,-0.28,36.62,-99.24,2.93,1.1684605256490266,105.82148600355222,"-0.10,1.13,-0.28,36.62,-99.24,2.93",hong_jean,near_miss,(near miss) HJ motion_data.csv
2756,2026-07-27T13:21:47.708,110.53457,0.6616,-0.2,0.85,-0.12,-2.44,-51.82,1.71,0.8814193099768123,51.905588331122885,"-0.20,0.85,-0.12,-2.44,-51.82,1.71",hong_jean,near_miss,(near miss) HJ motion_data.csv
2757,2026-07-27T13:21:47.709,110.535224,0.6535,-0.3,0.71,-0.22,-10.31,-15.87,-6.59,0.8015609770940698,20.03948851642676,"-0.30,0.71,-0.22,-10.31,-15.87,-6.59",hong_jean,near_miss,(near miss) HJ motion_data.csv
2758,2026-07-27T13:21:47.710,110.535833,0.6089,-0.35,0.81,-0.34,5.55,-37.66,-6.1,0.9456214887575262,38.55240718813807,"-0.35,0.81,-0.34,5.55,-37.66,-6.10",hong_jean,near_miss,(near miss) HJ motion_data.csv
2759,2026-07-27T13:21:47.710,110.536367,0.5341,-0.33,0.88,-0.39,3.72,-61.89,-0.24,1.0175460677532,62.00216205907662,"-0.33,0.88,-0.39,3.72,-61.89,-0.24",hong_jean,near_miss,(near miss) HJ motion_data.csv
2760,2026-07-27T13:21:47.710,110.536475,0.1083,-0.3,0.88,-0.39,-8.3,-49.62,1.04,1.0082162466455298,50.32013513495368,"-0.30,0.88,-0.39,-8.30,-49.62,1.04",hong_jean,near_miss,(near miss) HJ motion_data.csv
2761,2026-07-27T13:21:47.711,110.537161,0.6865,-0.34,0.87,-0.39,-13.0,-29.48,3.23,1.0122252713699653,32.38060067386027,"-0.34,0.87,-0.39,-13.00,-29.48,3.23",hong_jean,near_miss,(near miss) HJ motion_data.csv
2762,2026-07-27T13:21:48.066,110.891783,354.6211,-0.35,0.87,-0.43,-11.11,-25.82,7.51,1.031649165171959,29.094752104116647,"-0.35,0.87,-0.43,-11.11,-25.82,7.51",hong_jean,near_miss,(near miss) HJ motion_data.csv
2763,2026-07-27T13:21:48.244,111.070409,178.6266,-0.31,0.87,-0.48,-11.47,-18.55,2.69,1.0408650248711404,21.974974402715468,"-0.31,0.87,-0.48,-11.47,-18.55,2.69",hong_jean,near_miss,(near miss) HJ motion_data.csv
2764,2026-07-27T13:21:48.248,111.074362,3.9525,-0.26,0.87,-0.48,-4.64,-27.47,-1.95,1.0270832488167645,27.927280569364427,"-0.26,0.87,-0.48,-4.64,-27.47,-1.95",hong_jean,near_miss,(near miss) HJ motion_data.csv
2765,2026-07-27T13:21:48.249,111.075105,0.7434,-0.22,0.87,-0.43,15.08,-75.87,8.36,0.9950879358127099,77.8045814846401,"-0.22,0.87,-0.43,15.08,-75.87,8.36",hong_jean,near_miss,(near miss) HJ motion_data.csv
2766,2026-07-27T13:21:48.250,111.07646,1.3548,-0.21,0.88,-0.39,29.42,-114.56,21.36,0.985190336940025,120.19059696997931,"-0.21,0.88,-0.39,29.42,-114.56,21.36",hong_jean,near_miss,(near miss) HJ motion_data.csv
2767,2026-07-27T13:21:48.252,111.077789,1.3292,-0.2,0.9,-0.38,26.25,-110.6,22.46,0.9971960689854328,115.87007422108609,"-0.20,0.90,-0.38,26.25,-110.60,22.46",hong_jean,near_miss,(near miss) HJ motion_data.csv
2768,2026-07-27T13:21:48.252,111.078289,0.5004,-0.16,0.91,-0.39,13.73,-83.68,12.51,1.0028958071504737,85.71671598935649,"-0.16,0.91,-0.39,13.73,-83.68,12.51",hong_jean,near_miss,(near miss) HJ motion_data.csv
2769,2026-07-27T13:21:48.252,111.078426,0.1361,-0.14,0.92,-0.41,-0.06,-53.22,0.37,1.0169070754006975,53.221319976114835,"-0.14,0.92,-0.41,-0.06,-53.22,0.37",hong_jean,near_miss,(near miss) HJ motion_data.csv
2770,2026-07-27T13:21:48.253,111.078749,0.3236,-0.16,0.91,-0.41,-9.7,-34.67,-5.13,1.0108412338245805,36.36503540490508,"-0.16,0.91,-0.41,-9.70,-34.67,-5.13",hong_jean,near_miss,(near miss) HJ motion_data.csv
2771,2026-07-27T13:21:48.253,111.079005,0.2554,-0.18,0.89,-0.39,-11.29,-39.12,-2.81,0.9882307422864358,40.81341201124943,"-0.18,0.89,-0.39,-11.29,-39.12,-2.81",hong_jean,near_miss,(near miss) HJ motion_data.csv
2772,2026-07-27T13:21:48.253,111.079353,0.3484,-0.18,0.87,-0.37,-10.8,-49.68,-0.12,0.9623928511787689,50.84050353802566,"-0.18,0.87,-0.37,-10.80,-49.68,-0.12",hong_jean,near_miss,(near miss) HJ motion_data.csv
2773,2026-07-27T13:21:48.253,111.079619,0.266,-0.2,0.87,-0.38,-18.68,-46.81,0.49,0.9702061636580135,50.401970199586444,"-0.20,0.87,-0.38,-18.68,-46.81,0.49",hong_jean,near_miss,(near miss) HJ motion_data.csv
2774,2026-07-27T13:21:48.254,111.080024,0.4045,-0.2,0.88,-0.41,-30.46,-41.63,1.95,0.9912113800799505,51.62045137346244,"-0.20,0.88,-0.41,-30.46,-41.63,1.95",hong_jean,near_miss,(near miss) HJ motion_data.csv
2775,2026-07-27T13:21:48.254,111.080306,0.2828,-0.1,0.85,-0.44,-32.59,-33.39,0.37,0.9623408959407264,46.65980175697278,"-0.10,0.85,-0.44,-32.59,-33.39,0.37",hong_jean,near_miss,(near miss) HJ motion_data.csv
2776,2026-07-27T13:21:48.365,111.191682,111.3761,-0.02,0.84,-0.48,-23.56,-4.64,-6.53,0.9676776322722356,24.88461572940197,"-0.02,0.84,-0.48,-23.56,-4.64,-6.53",hong_jean,near_miss,(near miss) HJ motion_data.csv
2777,2026-07-27T13:21:48.366,111.192356,0.6739,-0.06,0.97,-0.52,-10.62,29.72,-5.37,1.102225022397877,32.01405472601057,"-0.06,0.97,-0.52,-10.62,29.72,-5.37",hong_jean,near_miss,(near miss) HJ motion_data.csv
2778,2026-07-27T13:21:48.367,111.192941,0.5847,-0.19,1.09,-0.52,9.7,41.75,16.54,1.2225383429569807,45.942617470057144,"-0.19,1.09,-0.52,9.70,41.75,16.54",hong_jean,near_miss,(near miss) HJ motion_data.csv
2779,2026-07-27T13:21:48.425,111.251639,58.6977,-0.29,1.0,-0.42,45.9,20.51,59.33,1.1227199116431488,77.76579582309951,"-0.29,1.00,-0.42,45.90,20.51,59.33",hong_jean,near_miss,(near miss) HJ motion_data.csv
2780,2026-07-27T13:21:48.485,111.311176,59.5377,-0.25,1.03,-0.19,99.67,-40.71,105.9,1.0768008172359453,151.0172937116806,"-0.25,1.03,-0.19,99.67,-40.71,105.90",hong_jean,near_miss,(near miss) HJ motion_data.csv
2781,2026-07-27T13:21:48.785,111.611269,300.0931,0.01,1.34,0.16,144.59,-154.24,128.72,1.349555482371881,247.51784602327163,"0.01,1.34,0.16,144.59,-154.24,128.72",hong_jean,near_miss,(near miss) HJ motion_data.csv
2782,2026-07-27T13:21:48.786,111.611896,0.6267,0.1,1.44,0.18,114.07,-146.3,102.05,1.4546477236774544,211.73062461533522,"0.10,1.44,0.18,114.07,-146.30,102.05",hong_jean,near_miss,(near miss) HJ motion_data.csv
2783,2026-07-27T13:21:48.786,111.612625,0.7288,-0.15,1.14,-0.11,6.35,40.34,49.68,1.155075755091414,64.30972321507845,"-0.15,1.14,-0.11,6.35,40.34,49.68",hong_jean,near_miss,(near miss) HJ motion_data.csv
2784,2026-07-27T13:21:48.787,111.613344,0.7188,-0.32,0.82,-0.22,-78.12,160.46,17.33,0.9073036977771004,179.30553505120807,"-0.32,0.82,-0.22,-78.12,160.46,17.33",hong_jean,near_miss,(near miss) HJ motion_data.csv
2785,2026-07-27T13:21:48.788,111.614135,0.7917,-0.34,0.71,-0.21,-73.24,137.51,3.23,0.8147392220827472,155.83173810235192,"-0.34,0.71,-0.21,-73.24,137.51,3.23",hong_jean,near_miss,(near miss) HJ motion_data.csv
2786,2026-07-27T13:21:48.788,111.6146,0.4649,-0.26,0.77,-0.2,-14.95,50.23,-5.0,0.8369587803470372,52.64556391568049,"-0.26,0.77,-0.20,-14.95,50.23,-5.00",hong_jean,near_miss,(near miss) HJ motion_data.csv
2787,2026-07-27T13:21:48.789,111.615155,0.5547,-0.12,0.92,-0.18,33.33,-34.24,-9.09,0.9450925880568528,48.64046258003721,"-0.12,0.92,-0.18,33.33,-34.24,-9.09",hong_jean,near_miss,(near miss) HJ motion_data.csv
2788,2026-07-27T13:21:48.789,111.615644,0.4885,0.08,1.03,-0.18,43.95,-67.5,-11.29,1.0486658190291127,81.33459657488933,"0.08,1.03,-0.18,43.95,-67.50,-11.29",hong_jean,near_miss,(near miss) HJ motion_data.csv
2789,2026-07-27T13:21:48.905,111.731522,115.8787,0.21,1.01,-0.3,22.22,-47.85,-12.15,1.074337004854622,54.138465068747564,"0.21,1.01,-0.30,22.22,-47.85,-12.15",hong_jean,near_miss,(near miss) HJ motion_data.csv
2790,2026-07-27T13:21:48.965,111.791023,59.5012,0.19,0.93,-0.47,-1.89,-18.8,-7.39,1.059197809665409,20.288523849703804,"0.19,0.93,-0.47,-1.89,-18.80,-7.39",hong_jean,near_miss,(near miss) HJ motion_data.csv
2791,2026-07-27T13:21:48.966,111.792053,1.0299,0.11,0.89,-0.51,-6.96,-10.19,2.44,1.031649165171959,12.579002345178253,"0.11,0.89,-0.51,-6.96,-10.19,2.44",hong_jean,near_miss,(near miss) HJ motion_data.csv
2792,2026-07-27T13:21:48.967,111.792922,0.8682,0.08,0.87,-0.44,-0.98,-6.23,10.56,0.9782126558167197,12.2998739830943,"0.08,0.87,-0.44,-0.98,-6.23,10.56",hong_jean,near_miss,(near miss) HJ motion_data.csv
2793,2026-07-27T13:21:48.970,111.796129,3.2074,0.06,0.85,-0.32,5.37,-5.07,11.6,0.9102197536858888,13.751429016651324,"0.06,0.85,-0.32,5.37,-5.07,11.60",hong_jean,near_miss,(near miss) HJ motion_data.csv
2794,2026-07-27T13:21:49.025,111.851637,55.5079,-0.03,0.84,-0.27,10.31,-19.96,1.59,0.8828363381737296,22.521674005277674,"-0.03,0.84,-0.27,10.31,-19.96,1.59",hong_jean,near_miss,(near miss) HJ motion_data.csv
2795,2026-07-27T13:21:49.205,112.031485,179.8478,-0.23,0.94,-0.26,13.98,-46.94,-14.71,1.0020479030465559,51.13890984367969,"-0.23,0.94,-0.26,13.98,-46.94,-14.71",hong_jean,near_miss,(near miss) HJ motion_data.csv
2796,2026-07-27T13:21:49.206,112.031983,0.4984,-0.31,1.22,-0.33,13.0,-72.57,-28.81,1.3013070352534024,79.1544123849075,"-0.31,1.22,-0.33,13.00,-72.57,-28.81",hong_jean,near_miss,(near miss) HJ motion_data.csv
2797,2026-07-27T13:21:49.206,112.032626,0.6431,-0.16,1.28,-0.46,4.15,-47.18,-37.54,1.3695254652615994,60.435308388391626,"-0.16,1.28,-0.46,4.15,-47.18,-37.54",hong_jean,near_miss,(near miss) HJ motion_data.csv
2798,2026-07-27T13:21:49.275,112.101124,68.4978,-0.11,0.87,-0.42,-2.93,13.43,-31.68,0.9723168207945392,34.53363867303879,"-0.11,0.87,-0.42,-2.93,13.43,-31.68",hong_jean,near_miss,(near miss) HJ motion_data.csv
2799,2026-07-27T13:21:49.275,112.101561,0.4367,-0.23,0.6,-0.3,12.63,-3.85,-6.23,0.709154426059656,14.599736298988418,"-0.23,0.60,-0.30,12.63,-3.85,-6.23",hong_jean,near_miss,(near miss) HJ motion_data.csv
2800,2026-07-27T13:21:49.276,112.102144,0.5833,-0.34,0.76,-0.29,29.11,-70.31,13.67,0.8816461875378354,77.3159563091604,"-0.34,0.76,-0.29,29.11,-70.31,13.67",hong_jean,near_miss,(near miss) HJ motion_data.csv
2801,2026-07-27T13:21:49.387,112.213393,111.2495,-0.39,0.91,-0.35,16.3,-90.45,15.56,1.0500952337764418,93.21483841105986,"-0.39,0.91,-0.35,16.30,-90.45,15.56",hong_jean,near_miss,(near miss) HJ motion_data.csv
2802,2026-07-27T13:21:49.388,112.214129,0.7359,-0.38,0.9,-0.4,-8.0,-71.23,12.15,1.0556514576317317,72.70031224142026,"-0.38,0.90,-0.40,-8.00,-71.23,12.15",hong_jean,near_miss,(near miss) HJ motion_data.csv
2803,2026-07-27T13:21:49.389,112.214788,0.6587,-0.32,0.88,-0.45,-21.91,-38.76,0.73,1.0388936422945325,44.52997417470618,"-0.32,0.88,-0.45,-21.91,-38.76,0.73",hong_jean,near_miss,(near miss) HJ motion_data.csv
2804,2026-07-27T13:21:49.446,112.271912,57.1236,-0.26,0.87,-0.47,-19.65,-18.68,-12.08,1.0224480426897007,29.68149760372613,"-0.26,0.87,-0.47,-19.65,-18.68,-12.08",hong_jean,near_miss,(near miss) HJ motion_data.csv
2805,2026-07-27T13:21:49.446,112.272701,0.7898,-0.22,0.85,-0.44,-5.62,-34.18,-8.79,0.982089608946149,35.73682834276148,"-0.22,0.85,-0.44,-5.62,-34.18,-8.79",hong_jean,near_miss,(near miss) HJ motion_data.csv
2806,2026-07-27T13:21:49.506,112.331771,59.0692,-0.21,0.86,-0.4,13.43,-77.94,7.32,0.9714422267947795,79.42663847853565,"-0.21,0.86,-0.40,13.43,-77.94,7.32",hong_jean,near_miss,(near miss) HJ motion_data.csv
2807,2026-07-27T13:21:49.565,112.39132,59.5497,-0.22,0.89,-0.38,27.89,-112.3,19.59,0.9924212815130478,117.35804275804875,"-0.22,0.89,-0.38,27.89,-112.30,19.59",hong_jean,near_miss,(near miss) HJ motion_data.csv
2808,2026-07-27T13:21:49.565,112.391407,0.0862,-0.25,0.9,-0.36,28.99,-109.92,20.57,1.001049449328054,115.52467874874182,"-0.25,0.90,-0.36,28.99,-109.92,20.57",hong_jean,near_miss,(near miss) HJ motion_data.csv
2809,2026-07-27T13:21:49.625,112.451492,60.0858,-0.25,0.89,-0.34,20.51,-76.35,9.4,0.9849873095629202,79.61370861855387,"-0.25,0.89,-0.34,20.51,-76.35,9.40",hong_jean,near_miss,(near miss) HJ motion_data.csv
2810,2026-07-27T13:21:49.746,112.571828,120.3359,-0.21,0.9,-0.34,12.51,-32.96,-9.22,0.9847334664770971,36.43995197581906,"-0.21,0.90,-0.34,12.51,-32.96,-9.22",hong_jean,near_miss,(near miss) HJ motion_data.csv
2811,2026-07-27T13:21:49.746,112.572463,0.6347,-0.16,0.92,-0.36,5.92,-2.5,-20.45,1.0007996802557444,21.43592545238017,"-0.16,0.92,-0.36,5.92,-2.50,-20.45",hong_jean,near_miss,(near miss) HJ motion_data.csv
2812,2026-07-27T13:21:49.747,112.572804,0.3415,-0.18,0.89,-0.43,1.71,-34.48,18.55,1.0046890066085128,39.19052181331603,"-0.18,0.89,-0.43,1.71,-34.48,18.55",hong_jean,near_miss,(near miss) HJ motion_data.csv
2813,2026-07-27T13:21:50.046,112.872319,299.5149,-0.26,0.84,-0.49,26.31,-98.63,48.77,1.006628034578811,113.13092371230776,"-0.26,0.84,-0.49,26.31,-98.63,48.77",hong_jean,near_miss,(near miss) HJ motion_data.csv
2814,2026-07-27T13:21:50.047,112.872929,0.6094,-0.3,0.85,-0.46,48.65,-110.35,43.64,1.0119782606360672,128.2512947303067,"-0.30,0.85,-0.46,48.65,-110.35,43.64",hong_jean,near_miss,(near miss) HJ motion_data.csv
2815,2026-07-27T13:21:50.047,112.87357,0.6416,-0.25,0.92,-0.37,42.85,-60.73,12.33,1.0226436329435586,75.34111958286789,"-0.25,0.92,-0.37,42.85,-60.73,12.33",hong_jean,near_miss,(near miss) HJ motion_data.csv
2816,2026-07-27T13:21:50.048,112.874185,0.6149,-0.13,0.97,-0.32,23.32,-7.14,-6.47,1.0296601381038308,25.232179850341904,"-0.13,0.97,-0.32,23.32,-7.14,-6.47",hong_jean,near_miss,(near miss) HJ motion_data.csv
2817,2026-07-27T13:21:50.049,112.875159,0.9742,-0.06,0.98,-0.34,10.5,16.97,11.78,1.039038016628843,23.173245348893193,"-0.06,0.98,-0.34,10.50,16.97,11.78",hong_jean,near_miss,(near miss) HJ motion_data.csv
2818,2026-07-27T13:21:50.050,112.876179,1.0193,-0.08,1.0,-0.36,10.74,-11.35,75.81,1.065833007557938,77.4036575363206,"-0.08,1.00,-0.36,10.74,-11.35,75.81",hong_jean,near_miss,(near miss) HJ motion_data.csv
2819,2026-07-27T13:21:50.050,112.876664,0.4856,-0.34,1.17,-0.06,24.05,-115.6,172.3,1.219877042984251,208.87568671341336,"-0.34,1.17,-0.06,24.05,-115.60,172.30",hong_jean,near_miss,(near miss) HJ motion_data.csv
2820,2026-07-27T13:21:50.051,112.876758,0.0937,-0.28,1.31,-0.14,23.32,-181.21,219.18,1.3468852957843145,285.34322998802685,"-0.28,1.31,-0.14,23.32,-181.21,219.18",hong_jean,near_miss,(near miss) HJ motion_data.csv
2821,2026-07-27T13:21:50.165,112.991594,114.8362,-0.06,1.27,-0.1,-19.71,-123.96,171.75,1.27534309109353,212.7266513627289,"-0.06,1.27,-0.10,-19.71,-123.96,171.75",hong_jean,near_miss,(near miss) HJ motion_data.csv
2822,2026-07-27T13:21:50.166,112.991938,0.3439,-0.09,0.97,-0.12,-75.07,-20.26,95.03,0.9815294188153506,122.78710600058949,"-0.09,0.97,-0.12,-75.07,-20.26,95.03",hong_jean,near_miss,(near miss) HJ motion_data.csv
2823,2026-07-27T13:21:50.166,112.992471,0.5329,-0.3,0.65,-0.21,-89.84,41.81,43.58,0.7460562981437796,108.25210436753643,"-0.30,0.65,-0.21,-89.84,41.81,43.58",hong_jean,near_miss,(near miss) HJ motion_data.csv
2824,2026-07-27T13:21:50.285,113.111159,118.6884,-0.37,0.57,-0.24,-48.4,12.51,19.84,0.72069410986909,53.783693625484666,"-0.37,0.57,-0.24,-48.40,12.51,19.84",hong_jean,near_miss,(near miss) HJ motion_data.csv
2825,2026-07-27T13:21:50.285,113.111737,0.5774,-0.23,0.7,-0.24,13.73,-66.22,6.23,0.7749193506423748,67.91475686476393,"-0.23,0.70,-0.24,13.73,-66.22,6.23",hong_jean,near_miss,(near miss) HJ motion_data.csv
2826,2026-07-27T13:21:50.406,113.232335,120.5978,-0.06,0.82,-0.27,55.73,-120.06,-12.08,0.8653900854527974,132.91411851266966,"-0.06,0.82,-0.27,55.73,-120.06,-12.08",hong_jean,near_miss,(near miss) HJ motion_data.csv
2827,2026-07-27T13:21:50.407,113.232774,0.439,0.1,0.89,-0.35,72.14,-120.12,-36.93,0.9615612304996495,144.9027912084512,"0.10,0.89,-0.35,72.14,-120.12,-36.93",hong_jean,near_miss,(near miss) HJ motion_data.csv
2828,2026-07-27T13:21:50.407,113.233317,0.5438,0.29,0.98,-0.48,69.09,-93.02,-58.53,1.1291146974510604,129.81490438312545,"0.29,0.98,-0.48,69.09,-93.02,-58.53",hong_jean,near_miss,(near miss) HJ motion_data.csv
2829,2026-07-27T13:21:50.409,113.234814,1.4966,0.47,1.09,-0.58,49.38,-54.63,-68.24,1.3211358749197601,100.39680722015018,"0.47,1.09,-0.58,49.38,-54.63,-68.24",hong_jean,near_miss,(near miss) HJ motion_data.csv
2830,2026-07-27T13:21:50.586,113.411854,177.04,0.45,1.08,-0.57,30.15,-13.55,-52.73,1.3014607178090316,62.23405739625209,"0.45,1.08,-0.57,30.15,-13.55,-52.73",hong_jean,near_miss,(near miss) HJ motion_data.csv
2831,2026-07-27T13:21:50.586,113.412621,0.7673,0.08,1.03,-0.39,22.95,-8.42,-11.72,1.1042644610780517,27.11009590540026,"0.08,1.03,-0.39,22.95,-8.42,-11.72",hong_jean,near_miss,(near miss) HJ motion_data.csv
2832,2026-07-27T13:21:50.587,113.412785,0.1633,-0.21,1.13,-0.18,14.77,-35.28,13.73,1.1633572108342303,40.636734612909045,"-0.21,1.13,-0.18,14.77,-35.28,13.73",hong_jean,near_miss,(near miss) HJ motion_data.csv
