feature,target_label,threshold,tp,fn,fp,tn,window_sensitivity,window_false_positive_rate,window_specificity,window_precision,event_detection_rate,target_event_count,normal_recording_false_alarm_rate,normal_recording_count
accel_max_g,near_miss,1.3394,24,0,482,471,1.0,0.50577,0.49423,0.04743,1.0,4,1.0,4
accel_max_g,near_miss,1.33952,24,0,481,472,1.0,0.50472,0.49528,0.04752,1.0,4,1.0,4
accel_max_g,near_miss,1.33964,24,0,481,472,1.0,0.50472,0.49528,0.04752,1.0,4,1.0,4
accel_max_g,near_miss,1.3403,24,0,480,473,1.0,0.50367,0.49633,0.04762,1.0,4,1.0,4
accel_max_g,near_miss,1.34097,24,0,480,473,1.0,0.50367,0.49633,0.04762,1.0,4,1.0,4
accel_max_g,near_miss,1.34116,24,0,479,474,1.0,0.50262,0.49738,0.04771,1.0,4,1.0,4
accel_max_g,near_miss,1.34134,24,0,479,474,1.0,0.50262,0.49738,0.04771,1.0,4,1.0,4
accel_max_g,near_miss,1.34198,24,0,478,475,1.0,0.50157,0.49843,0.04781,1.0,4,1.0,4
accel_max_g,near_miss,1.34263,24,0,478,475,1.0,0.50157,0.49843,0.04781,1.0,4,1.0,4
accel_max_g,near_miss,1.3432,24,0,476,477,1.0,0.49948,0.50052,0.048,1.0,4,1.0,4
accel_max_g,near_miss,1.34376,24,0,476,477,1.0,0.49948,0.50052,0.048,1.0,4,1.0,4
accel_max_g,near_miss,1.34408,24,0,474,479,1.0,0.49738,0.50262,0.04819,1.0,4,1.0,4
accel_max_g,near_miss,1.34439,24,0,474,479,1.0,0.49738,0.50262,0.04819,1.0,4,1.0,4
accel_max_g,near_miss,1.34452,24,0,473,480,1.0,0.49633,0.50367,0.04829,1.0,4,1.0,4
accel_max_g,near_miss,1.34465,24,0,473,480,1.0,0.49633,0.50367,0.04829,1.0,4,1.0,4
accel_max_g,near_miss,1.34474,24,0,471,482,1.0,0.49423,0.50577,0.04848,1.0,4,1.0,4
accel_max_g,near_miss,1.34484,24,0,471,482,1.0,0.49423,0.50577,0.04848,1.0,4,1.0,4
accel_max_g,near_miss,1.34644,24,0,470,483,1.0,0.49318,0.50682,0.04858,1.0,4,1.0,4
accel_max_g,near_miss,1.34803,24,0,470,483,1.0,0.49318,0.50682,0.04858,1.0,4,1.0,4
accel_max_g,near_miss,1.3489,24,0,469,484,1.0,0.49213,0.50787,0.04868,1.0,4,1.0,4
accel_max_g,near_miss,1.34976,24,0,469,484,1.0,0.49213,0.50787,0.04868,1.0,4,1.0,4
accel_max_g,near_miss,1.34978,24,0,467,486,1.0,0.49003,0.50997,0.04888,1.0,4,1.0,4
accel_max_g,near_miss,1.3498,24,0,467,486,1.0,0.49003,0.50997,0.04888,1.0,4,1.0,4
accel_max_g,near_miss,1.35053,24,0,465,488,1.0,0.48793,0.51207,0.04908,1.0,4,1.0,4
accel_max_g,near_miss,1.35126,24,0,465,488,1.0,0.48793,0.51207,0.04908,1.0,4,1.0,4
accel_max_g,near_miss,1.35144,24,0,463,490,1.0,0.48583,0.51417,0.04928,1.0,4,1.0,4
accel_max_g,near_miss,1.35161,24,0,463,490,1.0,0.48583,0.51417,0.04928,1.0,4,1.0,4
accel_max_g,near_miss,1.35166,24,0,461,492,1.0,0.48374,0.51626,0.04948,1.0,4,1.0,4
accel_max_g,near_miss,1.3517,24,0,461,492,1.0,0.48374,0.51626,0.04948,1.0,4,1.0,4
accel_max_g,near_miss,1.35194,24,0,460,493,1.0,0.48269,0.51731,0.04959,1.0,4,1.0,4
accel_max_g,near_miss,1.35218,24,0,460,493,1.0,0.48269,0.51731,0.04959,1.0,4,1.0,4
accel_max_g,near_miss,1.3522,24,0,458,495,1.0,0.48059,0.51941,0.04979,1.0,4,1.0,4
accel_max_g,near_miss,1.35223,24,0,458,495,1.0,0.48059,0.51941,0.04979,1.0,4,1.0,4
accel_max_g,near_miss,1.35401,24,0,457,496,1.0,0.47954,0.52046,0.0499,1.0,4,1.0,4
accel_max_g,near_miss,1.35579,24,0,457,496,1.0,0.47954,0.52046,0.0499,1.0,4,1.0,4
accel_max_g,near_miss,1.35637,24,0,456,497,1.0,0.47849,0.52151,0.05,1.0,4,1.0,4
accel_max_g,near_miss,1.35695,24,0,456,497,1.0,0.47849,0.52151,0.05,1.0,4,1.0,4
accel_max_g,near_miss,1.35704,24,0,454,499,1.0,0.47639,0.52361,0.05021,1.0,4,1.0,4
accel_max_g,near_miss,1.35712,24,0,454,499,1.0,0.47639,0.52361,0.05021,1.0,4,1.0,4
accel_max_g,near_miss,1.35768,24,0,452,501,1.0,0.47429,0.52571,0.05042,1.0,4,1.0,4
accel_max_g,near_miss,1.35824,24,0,452,501,1.0,0.47429,0.52571,0.05042,1.0,4,1.0,4
accel_max_g,near_miss,1.35844,24,0,451,502,1.0,0.47324,0.52676,0.05053,1.0,4,1.0,4
accel_max_g,near_miss,1.35863,24,0,451,502,1.0,0.47324,0.52676,0.05053,1.0,4,1.0,4
accel_max_g,near_miss,1.35878,24,0,449,504,1.0,0.47114,0.52886,0.05074,1.0,4,1.0,4
accel_max_g,near_miss,1.35893,24,0,449,504,1.0,0.47114,0.52886,0.05074,1.0,4,1.0,4
accel_max_g,near_miss,1.35921,24,0,447,506,1.0,0.46905,0.53095,0.05096,1.0,4,1.0,4
accel_max_g,near_miss,1.3595,24,0,447,506,1.0,0.46905,0.53095,0.05096,1.0,4,1.0,4
accel_max_g,near_miss,1.36058,23,1,447,506,0.95833,0.46905,0.53095,0.04894,1.0,4,1.0,4
accel_max_g,near_miss,1.36167,23,1,447,506,0.95833,0.46905,0.53095,0.04894,1.0,4,1.0,4
accel_max_g,near_miss,1.36277,23,1,445,508,0.95833,0.46695,0.53305,0.04915,1.0,4,1.0,4
accel_max_g,near_miss,1.36387,23,1,445,508,0.95833,0.46695,0.53305,0.04915,1.0,4,1.0,4
accel_max_g,near_miss,1.36423,23,1,443,510,0.95833,0.46485,0.53515,0.04936,1.0,4,1.0,4
accel_max_g,near_miss,1.36459,23,1,443,510,0.95833,0.46485,0.53515,0.04936,1.0,4,1.0,4
accel_max_g,near_miss,1.36502,23,1,442,511,0.95833,0.4638,0.5362,0.04946,1.0,4,1.0,4
accel_max_g,near_miss,1.36546,23,1,442,511,0.95833,0.4638,0.5362,0.04946,1.0,4,1.0,4
accel_max_g,near_miss,1.36574,23,1,441,512,0.95833,0.46275,0.53725,0.04957,1.0,4,1.0,4
accel_max_g,near_miss,1.36603,23,1,441,512,0.95833,0.46275,0.53725,0.04957,1.0,4,1.0,4
accel_max_g,near_miss,1.3664,23,1,439,514,0.95833,0.46065,0.53935,0.04978,1.0,4,1.0,4
accel_max_g,near_miss,1.36678,23,1,439,514,0.95833,0.46065,0.53935,0.04978,1.0,4,1.0,4
accel_max_g,near_miss,1.36794,23,1,437,516,0.95833,0.45855,0.54145,0.05,1.0,4,1.0,4
accel_max_g,near_miss,1.36909,23,1,437,516,0.95833,0.45855,0.54145,0.05,1.0,4,1.0,4
accel_max_g,near_miss,1.36924,23,1,436,517,0.95833,0.4575,0.5425,0.05011,1.0,4,1.0,4
accel_max_g,near_miss,1.36938,23,1,436,517,0.95833,0.4575,0.5425,0.05011,1.0,4,1.0,4
accel_max_g,near_miss,1.36962,23,1,434,519,0.95833,0.4554,0.5446,0.05033,1.0,4,1.0,4
accel_max_g,near_miss,1.36986,23,1,434,519,0.95833,0.4554,0.5446,0.05033,1.0,4,1.0,4
accel_max_g,near_miss,1.36996,23,1,432,521,0.95833,0.45331,0.54669,0.05055,1.0,4,1.0,4
accel_max_g,near_miss,1.37005,23,1,432,521,0.95833,0.45331,0.54669,0.05055,1.0,4,1.0,4
accel_max_g,near_miss,1.37014,23,1,431,522,0.95833,0.45226,0.54774,0.05066,1.0,4,1.0,4
accel_max_g,near_miss,1.37024,23,1,431,522,0.95833,0.45226,0.54774,0.05066,1.0,4,1.0,4
accel_max_g,near_miss,1.37093,23,1,429,524,0.95833,0.45016,0.54984,0.05088,1.0,4,1.0,4
accel_max_g,near_miss,1.37162,23,1,429,524,0.95833,0.45016,0.54984,0.05088,1.0,4,1.0,4
accel_max_g,near_miss,1.37184,23,1,427,526,0.95833,0.44806,0.55194,0.05111,1.0,4,1.0,4
accel_max_g,near_miss,1.37206,23,1,427,526,0.95833,0.44806,0.55194,0.05111,1.0,4,1.0,4
accel_max_g,near_miss,1.37269,23,1,426,527,0.95833,0.44701,0.55299,0.05122,1.0,4,1.0,4
accel_max_g,near_miss,1.37332,23,1,426,527,0.95833,0.44701,0.55299,0.05122,1.0,4,1.0,4
accel_max_g,near_miss,1.37372,23,1,425,528,0.95833,0.44596,0.55404,0.05134,1.0,4,1.0,4
accel_max_g,near_miss,1.37413,23,1,425,528,0.95833,0.44596,0.55404,0.05134,1.0,4,1.0,4
accel_max_g,near_miss,1.37436,23,1,423,530,0.95833,0.44386,0.55614,0.05157,1.0,4,1.0,4
accel_max_g,near_miss,1.37458,23,1,423,530,0.95833,0.44386,0.55614,0.05157,1.0,4,1.0,4
accel_max_g,near_miss,1.3753,23,1,421,532,0.95833,0.44176,0.55824,0.0518,1.0,4,1.0,4
accel_max_g,near_miss,1.37603,23,1,421,532,0.95833,0.44176,0.55824,0.0518,1.0,4,1.0,4
accel_max_g,near_miss,1.37652,23,1,420,533,0.95833,0.44071,0.55929,0.05192,1.0,4,1.0,4
accel_max_g,near_miss,1.37701,23,1,420,533,0.95833,0.44071,0.55929,0.05192,1.0,4,1.0,4
accel_max_g,near_miss,1.37741,23,1,418,535,0.95833,0.43861,0.56139,0.05215,1.0,4,1.0,4
accel_max_g,near_miss,1.37781,23,1,418,535,0.95833,0.43861,0.56139,0.05215,1.0,4,1.0,4
accel_max_g,near_miss,1.37806,23,1,417,536,0.95833,0.43757,0.56243,0.05227,1.0,4,1.0,4
accel_max_g,near_miss,1.37832,23,1,417,536,0.95833,0.43757,0.56243,0.05227,1.0,4,1.0,4
accel_max_g,near_miss,1.37938,23,1,415,538,0.95833,0.43547,0.56453,0.05251,1.0,4,1.0,4
accel_max_g,near_miss,1.38045,23,1,415,538,0.95833,0.43547,0.56453,0.05251,1.0,4,1.0,4
accel_max_g,near_miss,1.38064,23,1,414,539,0.95833,0.43442,0.56558,0.05263,1.0,4,1.0,4
accel_max_g,near_miss,1.38083,23,1,414,539,0.95833,0.43442,0.56558,0.05263,1.0,4,1.0,4
accel_max_g,near_miss,1.38096,23,1,412,541,0.95833,0.43232,0.56768,0.05287,1.0,4,1.0,4
accel_max_g,near_miss,1.38108,23,1,412,541,0.95833,0.43232,0.56768,0.05287,1.0,4,1.0,4
accel_max_g,near_miss,1.38144,23,1,411,542,0.95833,0.43127,0.56873,0.053,1.0,4,1.0,4
accel_max_g,near_miss,1.38181,23,1,411,542,0.95833,0.43127,0.56873,0.053,1.0,4,1.0,4
accel_max_g,near_miss,1.382,23,1,410,543,0.95833,0.43022,0.56978,0.05312,1.0,4,1.0,4
accel_max_g,near_miss,1.38218,23,1,410,543,0.95833,0.43022,0.56978,0.05312,1.0,4,1.0,4
accel_max_g,near_miss,1.38567,23,1,409,544,0.95833,0.42917,0.57083,0.05324,1.0,4,1.0,4
accel_max_g,near_miss,1.38916,23,1,409,544,0.95833,0.42917,0.57083,0.05324,1.0,4,1.0,4
accel_max_g,near_miss,1.38924,23,1,408,545,0.95833,0.42812,0.57188,0.05336,1.0,4,1.0,4
accel_max_g,near_miss,1.38933,23,1,408,545,0.95833,0.42812,0.57188,0.05336,1.0,4,1.0,4
accel_max_g,near_miss,1.39039,23,1,407,546,0.95833,0.42707,0.57293,0.05349,1.0,4,1.0,4
accel_max_g,near_miss,1.39146,23,1,407,546,0.95833,0.42707,0.57293,0.05349,1.0,4,1.0,4
accel_max_g,near_miss,1.39177,23,1,406,547,0.95833,0.42602,0.57398,0.05361,1.0,4,1.0,4
accel_max_g,near_miss,1.39208,23,1,406,547,0.95833,0.42602,0.57398,0.05361,1.0,4,1.0,4
accel_max_g,near_miss,1.39303,23,1,404,549,0.95833,0.42392,0.57608,0.05386,1.0,4,1.0,4
accel_max_g,near_miss,1.39398,23,1,404,549,0.95833,0.42392,0.57608,0.05386,1.0,4,1.0,4
accel_max_g,near_miss,1.3944,23,1,402,551,0.95833,0.42183,0.57817,0.05412,1.0,4,1.0,4
accel_max_g,near_miss,1.39483,23,1,402,551,0.95833,0.42183,0.57817,0.05412,1.0,4,1.0,4
accel_max_g,near_miss,1.3949,23,1,401,552,0.95833,0.42078,0.57922,0.05425,1.0,4,1.0,4
accel_max_g,near_miss,1.39497,23,1,401,552,0.95833,0.42078,0.57922,0.05425,1.0,4,1.0,4
accel_max_g,near_miss,1.39498,23,1,400,553,0.95833,0.41973,0.58027,0.05437,1.0,4,1.0,4
accel_max_g,near_miss,1.39499,23,1,400,553,0.95833,0.41973,0.58027,0.05437,1.0,4,1.0,4
accel_max_g,near_miss,1.39538,23,1,399,554,0.95833,0.41868,0.58132,0.0545,1.0,4,1.0,4
accel_max_g,near_miss,1.39576,23,1,399,554,0.95833,0.41868,0.58132,0.0545,1.0,4,1.0,4
accel_max_g,near_miss,1.3966,23,1,397,556,0.95833,0.41658,0.58342,0.05476,1.0,4,1.0,4
accel_max_g,near_miss,1.39743,23,1,397,556,0.95833,0.41658,0.58342,0.05476,1.0,4,1.0,4
accel_max_g,near_miss,1.39788,23,1,396,557,0.95833,0.41553,0.58447,0.05489,1.0,4,1.0,4
accel_max_g,near_miss,1.39833,23,1,396,557,0.95833,0.41553,0.58447,0.05489,1.0,4,1.0,4
accel_max_g,near_miss,1.39876,23,1,394,559,0.95833,0.41343,0.58657,0.05516,1.0,4,1.0,4
accel_max_g,near_miss,1.39919,23,1,394,559,0.95833,0.41343,0.58657,0.05516,1.0,4,1.0,4
accel_max_g,near_miss,1.39941,23,1,392,561,0.95833,0.41133,0.58867,0.05542,1.0,4,1.0,4
accel_max_g,near_miss,1.39964,23,1,392,561,0.95833,0.41133,0.58867,0.05542,1.0,4,1.0,4
accel_max_g,near_miss,1.39981,23,1,390,563,0.95833,0.40923,0.59077,0.05569,1.0,4,1.0,4
accel_max_g,near_miss,1.39998,23,1,390,563,0.95833,0.40923,0.59077,0.05569,1.0,4,1.0,4
accel_max_g,near_miss,1.40029,23,1,389,564,0.95833,0.40818,0.59182,0.05583,1.0,4,1.0,4
accel_max_g,near_miss,1.40061,23,1,389,564,0.95833,0.40818,0.59182,0.05583,1.0,4,1.0,4
accel_max_g,near_miss,1.40138,23,1,388,565,0.95833,0.40714,0.59286,0.05596,1.0,4,1.0,4
accel_max_g,near_miss,1.40215,23,1,388,565,0.95833,0.40714,0.59286,0.05596,1.0,4,1.0,4
accel_max_g,near_miss,1.40251,23,1,387,566,0.95833,0.40609,0.59391,0.0561,1.0,4,1.0,4
accel_max_g,near_miss,1.40287,23,1,387,566,0.95833,0.40609,0.59391,0.0561,1.0,4,1.0,4
accel_max_g,near_miss,1.40313,23,1,385,568,0.95833,0.40399,0.59601,0.05637,1.0,4,1.0,4
accel_max_g,near_miss,1.40339,23,1,385,568,0.95833,0.40399,0.59601,0.05637,1.0,4,1.0,4
accel_max_g,near_miss,1.40347,23,1,384,569,0.95833,0.40294,0.59706,0.05651,1.0,4,1.0,4
accel_max_g,near_miss,1.40355,23,1,384,569,0.95833,0.40294,0.59706,0.05651,1.0,4,1.0,4
accel_max_g,near_miss,1.40498,23,1,383,570,0.95833,0.40189,0.59811,0.05665,1.0,4,1.0,4
accel_max_g,near_miss,1.40641,23,1,383,570,0.95833,0.40189,0.59811,0.05665,1.0,4,1.0,4
accel_max_g,near_miss,1.40848,23,1,381,572,0.95833,0.39979,0.60021,0.05693,1.0,4,1.0,4
accel_max_g,near_miss,1.41055,23,1,381,572,0.95833,0.39979,0.60021,0.05693,1.0,4,1.0,4
accel_max_g,near_miss,1.41147,23,1,379,574,0.95833,0.39769,0.60231,0.05721,1.0,4,1.0,4
accel_max_g,near_miss,1.41239,23,1,379,574,0.95833,0.39769,0.60231,0.05721,1.0,4,1.0,4
accel_max_g,near_miss,1.41276,23,1,378,575,0.95833,0.39664,0.60336,0.05736,1.0,4,1.0,4
accel_max_g,near_miss,1.41312,23,1,378,575,0.95833,0.39664,0.60336,0.05736,1.0,4,1.0,4
accel_max_g,near_miss,1.41326,23,1,377,576,0.95833,0.39559,0.60441,0.0575,1.0,4,1.0,4
accel_max_g,near_miss,1.41339,23,1,377,576,0.95833,0.39559,0.60441,0.0575,1.0,4,1.0,4
accel_max_g,near_miss,1.4134,23,1,376,577,0.95833,0.39454,0.60546,0.05764,1.0,4,1.0,4
accel_max_g,near_miss,1.4134,23,1,376,577,0.95833,0.39454,0.60546,0.05764,1.0,4,1.0,4
accel_max_g,near_miss,1.41394,23,1,374,579,0.95833,0.39244,0.60756,0.05793,1.0,4,1.0,4
accel_max_g,near_miss,1.41447,23,1,374,579,0.95833,0.39244,0.60756,0.05793,1.0,4,1.0,4
accel_max_g,near_miss,1.41565,23,1,372,581,0.95833,0.39035,0.60965,0.05823,1.0,4,1.0,4
accel_max_g,near_miss,1.41683,23,1,372,581,0.95833,0.39035,0.60965,0.05823,1.0,4,1.0,4
accel_max_g,near_miss,1.41695,23,1,370,583,0.95833,0.38825,0.61175,0.05852,1.0,4,1.0,4
accel_max_g,near_miss,1.41707,23,1,370,583,0.95833,0.38825,0.61175,0.05852,1.0,4,1.0,4
accel_max_g,near_miss,1.41772,23,1,369,584,0.95833,0.3872,0.6128,0.05867,1.0,4,1.0,4
accel_max_g,near_miss,1.41838,23,1,369,584,0.95833,0.3872,0.6128,0.05867,1.0,4,1.0,4
accel_max_g,near_miss,1.41864,23,1,368,585,0.95833,0.38615,0.61385,0.05882,1.0,4,1.0,4
accel_max_g,near_miss,1.41891,23,1,368,585,0.95833,0.38615,0.61385,0.05882,1.0,4,1.0,4
accel_max_g,near_miss,1.42,23,1,367,586,0.95833,0.3851,0.6149,0.05897,1.0,4,1.0,4
accel_max_g,near_miss,1.4211,23,1,367,586,0.95833,0.3851,0.6149,0.05897,1.0,4,1.0,4
accel_max_g,near_miss,1.42136,23,1,366,587,0.95833,0.38405,0.61595,0.05913,1.0,4,1.0,4
accel_max_g,near_miss,1.42162,23,1,366,587,0.95833,0.38405,0.61595,0.05913,1.0,4,1.0,4
accel_max_g,near_miss,1.42191,23,1,365,588,0.95833,0.383,0.617,0.05928,1.0,4,1.0,4
accel_max_g,near_miss,1.42219,23,1,365,588,0.95833,0.383,0.617,0.05928,1.0,4,1.0,4
accel_max_g,near_miss,1.42306,23,1,364,589,0.95833,0.38195,0.61805,0.05943,1.0,4,1.0,4
accel_max_g,near_miss,1.42393,23,1,364,589,0.95833,0.38195,0.61805,0.05943,1.0,4,1.0,4
accel_max_g,near_miss,1.42442,23,1,363,590,0.95833,0.3809,0.6191,0.05959,1.0,4,1.0,4
accel_max_g,near_miss,1.42491,23,1,363,590,0.95833,0.3809,0.6191,0.05959,1.0,4,1.0,4
accel_max_g,near_miss,1.42524,23,1,361,592,0.95833,0.3788,0.6212,0.0599,1.0,4,1.0,4
accel_max_g,near_miss,1.42557,23,1,361,592,0.95833,0.3788,0.6212,0.0599,1.0,4,1.0,4
accel_max_g,near_miss,1.4259,23,1,360,593,0.95833,0.37775,0.62225,0.06005,1.0,4,1.0,4
accel_max_g,near_miss,1.42622,23,1,360,593,0.95833,0.37775,0.62225,0.06005,1.0,4,1.0,4
accel_max_g,near_miss,1.42668,23,1,358,595,0.95833,0.37566,0.62434,0.06037,1.0,4,1.0,4
accel_max_g,near_miss,1.42714,23,1,358,595,0.95833,0.37566,0.62434,0.06037,1.0,4,1.0,4
accel_max_g,near_miss,1.42776,23,1,356,597,0.95833,0.37356,0.62644,0.06069,1.0,4,1.0,4
accel_max_g,near_miss,1.42837,23,1,356,597,0.95833,0.37356,0.62644,0.06069,1.0,4,1.0,4
accel_max_g,near_miss,1.42858,23,1,355,598,0.95833,0.37251,0.62749,0.06085,1.0,4,1.0,4
accel_max_g,near_miss,1.42878,23,1,355,598,0.95833,0.37251,0.62749,0.06085,1.0,4,1.0,4
accel_max_g,near_miss,1.42906,23,1,353,600,0.95833,0.37041,0.62959,0.06117,1.0,4,1.0,4
accel_max_g,near_miss,1.42935,23,1,353,600,0.95833,0.37041,0.62959,0.06117,1.0,4,1.0,4
accel_max_g,near_miss,1.42972,23,1,352,601,0.95833,0.36936,0.63064,0.06133,1.0,4,1.0,4
accel_max_g,near_miss,1.43009,23,1,352,601,0.95833,0.36936,0.63064,0.06133,1.0,4,1.0,4
accel_max_g,near_miss,1.43128,23,1,351,602,0.95833,0.36831,0.63169,0.0615,1.0,4,1.0,4
accel_max_g,near_miss,1.43247,23,1,351,602,0.95833,0.36831,0.63169,0.0615,1.0,4,1.0,4
accel_max_g,near_miss,1.43355,23,1,349,604,0.95833,0.36621,0.63379,0.06183,1.0,4,1.0,4
accel_max_g,near_miss,1.43463,23,1,349,604,0.95833,0.36621,0.63379,0.06183,1.0,4,1.0,4
accel_max_g,near_miss,1.43647,23,1,347,606,0.95833,0.36411,0.63589,0.06216,1.0,4,1.0,4
accel_max_g,near_miss,1.43831,23,1,347,606,0.95833,0.36411,0.63589,0.06216,1.0,4,1.0,4
accel_max_g,near_miss,1.44105,23,1,346,607,0.95833,0.36306,0.63694,0.06233,1.0,4,1.0,4
accel_max_g,near_miss,1.44379,23,1,346,607,0.95833,0.36306,0.63694,0.06233,1.0,4,1.0,4
accel_max_g,near_miss,1.44419,23,1,345,608,0.95833,0.36201,0.63799,0.0625,1.0,4,1.0,4
accel_max_g,near_miss,1.44459,23,1,345,608,0.95833,0.36201,0.63799,0.0625,1.0,4,1.0,4
accel_max_g,near_miss,1.44614,23,1,344,609,0.95833,0.36097,0.63903,0.06267,1.0,4,1.0,4
accel_max_g,near_miss,1.44768,23,1,344,609,0.95833,0.36097,0.63903,0.06267,1.0,4,1.0,4
accel_max_g,near_miss,1.44772,23,1,343,610,0.95833,0.35992,0.64008,0.06284,1.0,4,1.0,4
accel_max_g,near_miss,1.44776,23,1,343,610,0.95833,0.35992,0.64008,0.06284,1.0,4,1.0,4
accel_max_g,near_miss,1.45056,23,1,342,611,0.95833,0.35887,0.64113,0.06301,1.0,4,1.0,4
accel_max_g,near_miss,1.45336,23,1,342,611,0.95833,0.35887,0.64113,0.06301,1.0,4,1.0,4
accel_max_g,near_miss,1.45376,23,1,341,612,0.95833,0.35782,0.64218,0.06319,1.0,4,1.0,4
accel_max_g,near_miss,1.45417,23,1,341,612,0.95833,0.35782,0.64218,0.06319,1.0,4,1.0,4
accel_max_g,near_miss,1.45512,23,1,339,614,0.95833,0.35572,0.64428,0.06354,1.0,4,1.0,4
accel_max_g,near_miss,1.45606,23,1,339,614,0.95833,0.35572,0.64428,0.06354,1.0,4,1.0,4
accel_max_g,near_miss,1.45823,23,1,337,616,0.95833,0.35362,0.64638,0.06389,1.0,4,1.0,4
accel_max_g,near_miss,1.4604,23,1,337,616,0.95833,0.35362,0.64638,0.06389,1.0,4,1.0,4
accel_max_g,near_miss,1.4605,23,1,336,617,0.95833,0.35257,0.64743,0.06407,1.0,4,1.0,4
accel_max_g,near_miss,1.46061,23,1,336,617,0.95833,0.35257,0.64743,0.06407,1.0,4,1.0,4
accel_max_g,near_miss,1.46089,23,1,334,619,0.95833,0.35047,0.64953,0.06443,1.0,4,1.0,4
accel_max_g,near_miss,1.46117,23,1,334,619,0.95833,0.35047,0.64953,0.06443,1.0,4,1.0,4
accel_max_g,near_miss,1.4621,23,1,332,621,0.95833,0.34837,0.65163,0.06479,1.0,4,1.0,4
accel_max_g,near_miss,1.46304,23,1,332,621,0.95833,0.34837,0.65163,0.06479,1.0,4,1.0,4
accel_max_g,near_miss,1.46396,23,1,331,622,0.95833,0.34732,0.65268,0.06497,1.0,4,1.0,4
accel_max_g,near_miss,1.46488,23,1,331,622,0.95833,0.34732,0.65268,0.06497,1.0,4,1.0,4
accel_max_g,near_miss,1.46546,23,1,329,624,0.95833,0.34523,0.65477,0.06534,1.0,4,1.0,4
accel_max_g,near_miss,1.46604,23,1,329,624,0.95833,0.34523,0.65477,0.06534,1.0,4,1.0,4
accel_max_g,near_miss,1.46698,23,1,327,626,0.95833,0.34313,0.65687,0.06571,1.0,4,1.0,4
accel_max_g,near_miss,1.46793,23,1,327,626,0.95833,0.34313,0.65687,0.06571,1.0,4,1.0,4
accel_max_g,near_miss,1.46794,23,1,326,627,0.95833,0.34208,0.65792,0.0659,1.0,4,1.0,4
accel_max_g,near_miss,1.46795,23,1,326,627,0.95833,0.34208,0.65792,0.0659,1.0,4,1.0,4
accel_max_g,near_miss,1.46825,23,1,325,628,0.95833,0.34103,0.65897,0.06609,1.0,4,1.0,4
accel_max_g,near_miss,1.46855,23,1,325,628,0.95833,0.34103,0.65897,0.06609,1.0,4,1.0,4
accel_max_g,near_miss,1.46864,23,1,323,630,0.95833,0.33893,0.66107,0.06647,1.0,4,1.0,4
accel_max_g,near_miss,1.46872,23,1,323,630,0.95833,0.33893,0.66107,0.06647,1.0,4,1.0,4
accel_max_g,near_miss,1.4712,23,1,321,632,0.95833,0.33683,0.66317,0.06686,1.0,4,1.0,4
accel_max_g,near_miss,1.47367,23,1,321,632,0.95833,0.33683,0.66317,0.06686,1.0,4,1.0,4
accel_max_g,near_miss,1.47384,23,1,319,634,0.95833,0.33473,0.66527,0.06725,1.0,4,1.0,4
accel_max_g,near_miss,1.47402,23,1,319,634,0.95833,0.33473,0.66527,0.06725,1.0,4,1.0,4
accel_max_g,near_miss,1.47534,23,1,318,635,0.95833,0.33368,0.66632,0.06745,1.0,4,1.0,4
accel_max_g,near_miss,1.47665,23,1,318,635,0.95833,0.33368,0.66632,0.06745,1.0,4,1.0,4
accel_max_g,near_miss,1.47684,23,1,317,636,0.95833,0.33263,0.66737,0.06765,1.0,4,1.0,4
accel_max_g,near_miss,1.47703,23,1,317,636,0.95833,0.33263,0.66737,0.06765,1.0,4,1.0,4
accel_max_g,near_miss,1.47725,23,1,315,638,0.95833,0.33054,0.66946,0.06805,1.0,4,1.0,4
accel_max_g,near_miss,1.47747,23,1,315,638,0.95833,0.33054,0.66946,0.06805,1.0,4,1.0,4
accel_max_g,near_miss,1.47794,23,1,314,639,0.95833,0.32949,0.67051,0.06825,1.0,4,1.0,4
accel_max_g,near_miss,1.47842,23,1,314,639,0.95833,0.32949,0.67051,0.06825,1.0,4,1.0,4
accel_max_g,near_miss,1.47877,23,1,313,640,0.95833,0.32844,0.67156,0.06845,1.0,4,1.0,4
accel_max_g,near_miss,1.47912,23,1,313,640,0.95833,0.32844,0.67156,0.06845,1.0,4,1.0,4
accel_max_g,near_miss,1.48042,23,1,312,641,0.95833,0.32739,0.67261,0.06866,1.0,4,1.0,4
accel_max_g,near_miss,1.48171,23,1,312,641,0.95833,0.32739,0.67261,0.06866,1.0,4,1.0,4
accel_max_g,near_miss,1.48177,23,1,310,643,0.95833,0.32529,0.67471,0.06907,1.0,4,1.0,4
accel_max_g,near_miss,1.48183,23,1,310,643,0.95833,0.32529,0.67471,0.06907,1.0,4,1.0,4
accel_max_g,near_miss,1.48265,23,1,308,645,0.95833,0.32319,0.67681,0.06949,1.0,4,1.0,4
accel_max_g,near_miss,1.48347,23,1,308,645,0.95833,0.32319,0.67681,0.06949,1.0,4,1.0,4
accel_max_g,near_miss,1.48537,23,1,306,647,0.95833,0.32109,0.67891,0.06991,1.0,4,1.0,4
accel_max_g,near_miss,1.48727,23,1,306,647,0.95833,0.32109,0.67891,0.06991,1.0,4,1.0,4
accel_max_g,near_miss,1.48852,23,1,304,649,0.95833,0.31899,0.68101,0.07034,1.0,4,1.0,4
accel_max_g,near_miss,1.48976,23,1,304,649,0.95833,0.31899,0.68101,0.07034,1.0,4,1.0,4
