worker,recording_type,source_file,packet_number,timestamp,elapsed_seconds,interval_ms,Xg,Yg,Zg,Xdeg,Ydeg,Zdeg,acceleration_magnitude_g,gyroscope_magnitude_dps
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2079,2026-08-03 12:41:11.469,50.936594,43.84300000000252,0.4,0.34,-1.18,-1.83,6.65,-24.84,1.2915107432770352,25.779778897422684
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2081,2026-08-03 12:41:11.602,51.06795,131.3560000000038,0.3,0.22,-1.46,-51.7,21.55,4.58,1.5066519173319362,56.19847773739072
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2083,2026-08-03 12:41:11.603,51.069148,1.1979999999951474,0.08,0.06,-1.13,-96.25,15.26,62.93,1.134416149391395,116.00480593492668
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2084,2026-08-03 12:41:11.603,51.069598,0.4500000000007276,-0.1,0.23,-0.85,-85.39,8.0,57.74,0.8862279616441809,103.38935970398502
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2086,2026-08-03 12:41:11.605,51.071113,1.5149999999977126,-0.26,0.28,-0.93,-46.2,6.59,-17.82,1.0054352291420865,49.95418400894964
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2088,2026-08-03 12:41:11.732,51.199044,127.93100000000379,-0.15,0.2,-1.05,-24.84,-9.22,-45.78,1.0793516572461452,52.89463488861607
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2090,2026-08-03 12:41:11.733,51.200093,1.049000000001854,0.09,0.07,-0.99,-15.5,-28.56,-27.53,0.9965440281292142,42.58901853764653
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2091,2026-08-03 12:41:11.776,51.242443,42.349999999999,0.19,0.04,-0.9,-5.49,-28.87,-9.46,0.9207062506576134,30.872456980292323
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2093,2026-08-03 12:41:11.777,51.243375,0.9319999999988227,0.13,0.1,-0.88,-2.14,-15.08,9.46,0.8951536181013848,17.92979642940767
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2095,2026-08-03 12:41:11.864,51.330763,87.38799999999713,-0.0,0.17,-0.9,-13.31,-3.6,28.56,0.9159148432032315,31.714187676811147
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2097,2026-08-03 12:41:11.865,51.332121,1.358000000003301,-0.1,0.15,-0.94,-38.27,0.49,31.07,0.9571311299921239,49.2968345839771
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2099,2026-08-03 12:41:11.908,51.37476,42.639000000001204,-0.04,0.02,-1.02,-56.95,3.72,9.58,1.0209799214480175,57.86983065466842
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2100,2026-08-03 12:41:11.951,51.417778,43.01799999999645,-0.0,0.02,-1.08,-44.98,10.86,-14.47,1.080185169311262,48.48217094974193
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2102,2026-08-03 12:41:12.039,51.505462,87.68400000000298,-0.02,0.18,-1.04,-17.03,10.56,-6.41,1.0556514576317317,21.038597862024933
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2104,2026-08-03 12:41:12.040,51.506517,1.0550000000009163,0.09,0.26,-0.97,-8.24,-3.78,25.63,1.008265837961398,27.186079158275103
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2106,2026-08-03 12:41:12.083,51.549116,42.59899999999561,0.15,0.3,-0.94,-12.02,-14.22,37.29,0.9980480950335009,41.68012595950257
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2108,2026-08-03 12:41:12.126,51.592785,43.66900000000129,0.13,0.3,-0.96,-14.16,-10.38,17.21,1.0141498903022177,24.585241507864023
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2109,2026-08-03 12:41:12.127,51.593253,0.46799999999791453,0.09,0.23,-1.02,-18.98,4.03,-11.6,1.0494760597555335,22.606222594675124
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2111,2026-08-03 12:41:12.170,51.636945,43.692000000000064,0.02,0.11,-1.11,-23.74,22.58,-24.48,1.1156164215356459,40.89883127914537
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2113,2026-08-03 12:41:12.214,51.680916,43.9710000000062,-0.04,-0.19,-1.14,-17.52,35.22,-25.27,1.1564168798491312,46.7543762657572
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2115,2026-08-03 12:41:12.258,51.724521,43.60499999999945,-0.16,-0.81,-1.27,7.08,39.37,-25.02,1.5147937153289222,47.181815352951396
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2116,2026-08-03 12:41:12.301,51.767753,43.23199999999616,-0.07,-1.34,-1.37,69.95,38.7,-48.46,1.9176548177396266,93.48296154915077
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2118,2026-08-03 12:41:12.345,51.811455,43.70200000000324,0.11,-0.96,-1.61,181.7,51.39,-82.89,1.8777113729218344,206.21972311105452
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2120,2026-08-03 12:41:12.389,51.855371,43.91599999999585,-0.34,0.05,-1.92,296.14,72.45,-59.45,1.9505127530985282,310.6158473098242
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2122,2026-08-03 12:41:12.563,52.030334,174.9630000000053,-0.55,0.27,-1.82,306.52,41.02,-19.65,1.9203645487250591,309.8762225470034
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2123,2026-08-03 12:41:12.564,52.031145,0.8109999999987849,-0.02,-0.18,-1.73,200.68,-40.83,15.99,1.7394539373033135,205.4147789230366
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2125,2026-08-03 12:41:12.565,52.032492,1.3469999999955462,0.15,-0.39,-1.97,133.24,-84.35,25.94,2.0138272021203805,159.81459163668382
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2127,2026-08-03 12:41:12.567,52.034065,1.5730000000004907,0.05,-0.29,-1.67,166.26,-103.58,-34.36,1.6957299313275094,198.87637768221745
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2128,2026-08-03 12:41:12.568,52.035077,1.0120000000028995,0.13,0.02,-0.66,201.05,-140.69,-128.11,0.6729784543356496,276.81573419876264
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2130,2026-08-03 12:41:12.651,52.118028,82.95100000000133,0.23,0.39,0.31,209.11,-154.42,-215.58,0.548725796732758,337.70884634548736
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2132,2026-08-03 12:41:12.694,52.161512,43.48399999999941,0.41,0.74,0.76,291.2,-109.62,-237.0,1.1372334852614918,391.13039309161337
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2133,2026-08-03 12:41:12.695,52.161819,0.3069999999993911,0.32,0.98,0.33,548.65,-26.06,-154.97,1.082450922675019,570.7115269556065
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2135,2026-08-03 12:41:12.783,52.249726,87.90700000000129,-0.09,0.51,-0.13,573.67,-36.62,-40.65,0.5339475629684998,576.2731260435454
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2137,2026-08-03 12:41:12.785,52.250958,1.2319999999945708,-0.02,-0.85,0.26,215.94,-176.51,32.65,0.8891006692158092,280.80578021116304
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2139,2026-08-03 12:41:12.914,52.380698,129.7400000000053,0.57,-1.92,0.39,-250.43,-225.95,14.71,2.040441128775834,337.61660430138795
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2140,2026-08-03 12:41:12.914,52.380978,0.27999999999650527,1.18,-1.23,0.43,-670.9,-153.56,-17.88,1.7578964702166051,688.4817920613442
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2142,2026-08-03 12:41:12.916,52.382634,1.6560000000040986,0.91,-0.06,-0.3,-628.48,-85.14,41.69,0.9600520819205591,635.5894792238147
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2144,2026-08-03 12:41:12.958,52.424334,41.69999999999874,0.26,-0.4,-1.13,-305.66,-12.88,66.89,1.226580612923586,313.15842971250197
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2146,2026-08-03 12:41:13.001,52.467875,43.54099999999761,0.11,-1.34,-0.42,-128.11,-5.74,73.73,1.408580846100074,147.9230631105238
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2147,2026-08-03 12:41:13.176,52.642922,175.0469999999993,-0.1,-1.39,0.04,-7.57,-27.22,95.21,1.394166417613048,99.31353080018854
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2149,2026-08-03 12:41:13.219,52.686053,43.13100000000247,-0.07,-0.47,-0.38,98.45,10.31,15.38,0.6084406298070503,100.17606001435672
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2151,2026-08-03 12:41:13.220,52.687302,1.2490000000013879,0.19,0.08,-1.2,109.86,33.2,-76.05,1.217579566188592,137.67738412680566
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2153,2026-08-03 12:41:13.222,52.688874,1.57199999999591,0.33,0.08,-1.67,7.26,14.4,-58.59,1.7041713528867923,60.76887114304494
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2154,2026-08-03 12:41:13.223,52.689565,0.6910000000033278,0.33,0.08,-1.67,-119.93,-19.29,16.36,1.7041713528867923,122.56817939416415
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2155,2026-08-03 12:41:13.224,52.690382,0.8169999999978472,0.55,0.07,-1.35,-119.93,-19.29,16.36,1.4594176920950357,122.56817939416415
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2156,2026-08-03 12:41:13.225,52.691494,1.1119999999991137,0.77,-0.01,-0.84,-170.65,-35.71,71.9,1.1395613191048561,188.59012858577728
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2158,2026-08-03 12:41:13.263,52.730208,38.713999999998805,0.57,-0.07,-0.72,-155.09,-10.13,89.42,0.92097774131626,179.30828592120332
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2160,2026-08-03 12:41:13.307,52.774387,44.178999999999746,0.11,-0.15,-0.83,-119.69,30.52,79.41,0.8505880318932308,146.8438442700272
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2162,2026-08-03 12:41:13.351,52.818398,44.011000000004685,-0.19,-0.32,-0.99,-91.13,44.92,65.49,1.057638879769461,120.87772085872564
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2163,2026-08-03 12:41:13.395,52.861634,43.236000000000274,-0.15,-0.34,-1.12,-65.19,26.55,57.13,1.1800423721205948,90.65580786689841
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2165,2026-08-03 12:41:13.482,52.949087,87.45299999999645,0.17,-0.2,-1.08,-24.54,-2.99,23.99,1.1114405067298925,34.44810299566581
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2167,2026-08-03 12:41:13.483,52.950105,1.0180000000019618,0.58,-0.03,-0.69,6.96,-23.44,-12.82,0.9018869108707588,27.60846971492625
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2169,2026-08-03 12:41:13.614,53.080532,130.4269999999974,0.51,-0.07,-0.28,9.52,-15.26,-6.65,0.5860034129593445,19.176039737130292
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2170,2026-08-03 12:41:13.615,53.08101,0.47800000000108867,-0.07,-0.38,-0.48,-5.8,18.25,27.95,0.6161980201201558,33.88074674501729
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2172,2026-08-03 12:41:13.616,53.082303,1.2930000000039854,-0.4,-0.43,-1.32,-15.75,45.78,58.59,1.444749113168096,76.00433540265976
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2174,2026-08-03 12:41:13.617,53.08377,1.4669999999981087,0.2,-0.13,-1.98,12.15,54.44,34.91,1.99431692566653,65.80307135689031
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2176,2026-08-03 12:41:13.702,53.168468,84.69799999999594,1.09,0.16,-1.52,57.92,24.05,-24.29,1.8772586396125601,67.25424150193057
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2177,2026-08-03 12:41:13.703,53.168946,0.47800000000108867,0.91,0.35,-0.82,77.09,-16.54,-34.48,1.2739701723352865,86.05411146482194
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2179,2026-08-03 12:41:13.745,53.211829,42.883000000003335,0.15,0.41,-1.1,58.96,-10.56,-6.16,1.183469475736489,60.21412458883713
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2181,2026-08-03 12:41:13.833,53.299674,87.8450000000015,0.02,0.15,-1.37,6.04,-13.67,-10.86,1.3783323256747628,18.474038540611524
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2183,2026-08-03 12:41:13.834,53.300954,1.2799999999941747,0.35,-0.11,-1.02,-37.11,-64.64,-50.17,1.08397416943394,89.84715131822489
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2185,2026-08-03 12:41:13.876,53.342753,41.79900000000458,0.49,-0.04,-0.73,-38.51,-91.67,-67.02,0.880113629027525,119.90867107928433
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2186,2026-08-03 12:41:13.920,53.387102,44.34899999999686,0.39,0.05,-0.65,-38.09,-75.56,-55.79,0.759670981412348,101.35425891396967
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2188,2026-08-03 12:41:13.964,53.430439,43.33700000000107,0.35,-0.03,-0.73,-51.57,-64.09,-39.79,0.810123447383175,91.3796317567542
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2190,2026-08-03 12:41:14.051,53.518011,87.57200000000154,0.36,0.0,-0.96,-34.91,-57.01,-11.72,1.0252804494381036,67.8690400698286
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2192,2026-08-03 12:41:14.052,53.51905,1.0389999999986799,0.23,0.07,-1.16,6.59,-31.86,21.55,1.184651847590675,39.024225809104784
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2193,2026-08-03 12:41:14.053,53.520107,1.0570000000029722,0.09,0.1,-1.13,27.65,-5.07,45.96,1.137980667674104,53.875309743889176
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2195,2026-08-03 12:41:14.095,53.5619,41.792999999998415,0.06,0.16,-0.99,24.9,7.2,43.95,1.0046392387319938,51.02403845247846
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2197,2026-08-03 12:41:14.139,53.605799,43.898999999996136,0.11,0.11,-0.96,17.21,9.22,13.49,0.9725224933131367,23.731257868052424
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2199,2026-08-03 12:41:14.182,53.649391,43.59200000000385,0.23,0.04,-0.95,11.05,3.72,-4.88,0.9782637681116478,12.63943432278518
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2200,2026-08-03 12:41:14.226,53.692835,43.444000000000926,0.3,0.05,-0.92,13.98,2.87,-11.78,0.9689685237405806,18.505288433310085
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2202,2026-08-03 12:41:14.270,53.736887,44.052000000000646,0.22,0.11,-0.92,24.17,12.82,-20.75,0.9523129737644027,34.33808090152972
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2204,2026-08-03 12:41:14.314,53.780454,43.566999999995915,0.12,0.16,-0.97,19.17,18.8,-19.04,0.9904039579888602,32.915809271533945
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2206,2026-08-03 12:41:14.357,53.824083,43.629000000002804,0.11,0.19,-0.99,-8.36,12.94,-12.94,1.014051280754578,20.119065584663716
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2207,2026-08-03 12:41:14.401,53.867891,43.807999999998515,0.11,0.19,-0.99,-39.37,0.24,-9.34,1.014051280754578,40.463441524418066
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2208,2026-08-03 12:41:14.402,53.868244,0.3529999999969391,0.21,0.13,-0.97,-39.37,0.24,-9.34,1.000949549178179,40.463441524418066
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2209,2026-08-03 12:41:14.445,53.911643,43.399000000000854,0.29,0.1,-0.94,-46.63,-9.03,-7.26,0.9887871358386495,48.04794896767187
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2211,2026-08-03 12:41:14.489,53.955406,43.76300000000555,0.23,0.23,-0.92,-37.29,-16.17,14.83,0.9758073580374356,43.26594388199568
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2213,2026-08-03 12:41:14.576,54.042981,87.57499999999396,0.16,0.39,-0.91,-44.01,-34.42,76.9,1.0028958071504737,95.05380844553258
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2214,2026-08-03 12:41:14.577,54.043583,0.6020000000006576,0.17,0.44,-0.96,-66.89,-49.99,120.73,1.0696261028976433,146.79579387707267
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2216,2026-08-03 12:41:14.578,54.044891,1.3080000000016412,0.17,0.18,-1.09,-78.31,-36.01,67.99,1.1177656283854858,109.78076470857724
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2218,2026-08-03 12:41:14.620,54.087007,42.11600000000004,0.11,-0.08,-1.15,-58.65,-11.17,-14.53,1.158015543937127,61.44682497900115
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2220,2026-08-03 12:41:14.708,54.174699,87.691999999997,0.07,0.0,-1.05,-32.35,-13.79,2.93,1.0523307464861036,35.2884046111467
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2221,2026-08-03 12:41:14.709,54.175189,0.4900000000063187,0.05,0.2,-0.99,-19.35,-23.44,59.57,1.011236866416568,66.87631120209906
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2223,2026-08-03 12:41:14.751,54.217957,42.767999999995254,-0.05,0.17,-1.05,-10.44,-7.14,39.49,1.0648474069086145,41.46604996861891
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2225,2026-08-03 12:41:14.795,54.261608,43.6510000000041,-0.13,0.03,-1.15,-2.87,14.95,-12.15,1.1577132632910447,19.477214893305458
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2227,2026-08-03 12:41:14.839,54.305312,43.70399999999819,-0.11,0.03,-1.11,5.8,16.78,-17.15,1.11584049039278,24.684628820381317
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2229,2026-08-03 12:41:14.926,54.393319,88.0069999999975,-0.08,0.15,-0.99,16.24,9.52,-5.37,1.0044899203078146,19.575620041265612
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2230,2026-08-03 12:41:14.927,54.394254,0.9349999999983538,-0.11,0.25,-0.93,24.72,9.16,-21.91,0.9692780818733084,34.27874122543009
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2232,2026-08-03 12:41:15.014,54.480449,86.19500000000357,-0.09,0.28,-0.95,24.29,7.81,-37.48,0.9944847912361455,45.340385971008224
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2234,2026-08-03 12:41:15.015,54.481556,1.1069999999975266,-0.0,0.29,-0.96,11.84,-0.24,-26.98,1.0028459502834919,29.464616067412113
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2236,2026-08-03 12:41:15.101,54.567843,86.28700000000578,0.07,0.23,-0.96,-9.89,-6.96,-15.75,0.9896464014990405,19.85739660680624
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2237,2026-08-03 12:41:15.102,54.568252,0.40899999999766123,0.04,0.09,-0.99,-29.97,-4.46,-27.95,0.9948869282486327,41.22250598884061
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2239,2026-08-03 12:41:15.188,54.65513,86.87799999999868,-0.05,0.04,-1.0,-29.54,3.54,-43.58,1.0020479030465559,52.767031373765946
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2241,2026-08-03 12:41:15.189,54.656078,0.9480000000010591,-0.09,0.1,-0.99,-12.27,10.56,-56.95,0.9990995946350895,59.206156774443656
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2243,2026-08-03 12:41:15.191,54.657637,1.5590000000003101,-0.06,0.13,-0.98,0.37,14.22,-71.17,0.9904039579888602,72.57764256298216
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2245,2026-08-03 12:41:15.232,54.699584,41.9470000000004,0.01,0.17,-0.99,0.98,14.95,-73.06,1.0045396955820112,74.58033588017689
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2246,2026-08-03 12:41:15.320,54.786991,87.4069999999989,0.06,0.2,-1.0,-0.18,19.96,-75.13,1.0215674231297707,77.73641939271451
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2248,2026-08-03 12:41:15.321,54.787956,0.9650000000007708,0.03,0.2,-1.01,7.2,30.7,-86.06,1.030048542545447,91.65507951008499
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2250,2026-08-03 12:41:15.364,54.830576,42.619999999999436,-0.02,0.21,-1.02,17.76,37.41,-95.76,1.041585330157832,104.33073995711906
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2252,2026-08-03 12:41:15.407,54.874168,43.591999999996744,0.0,0.2,-0.99,21.0,35.1,-100.71,1.01,108.69919088935298
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2253,2026-08-03 12:41:15.452,54.918146,43.97800000000274,0.04,0.2,-0.97,14.28,29.91,-99.12,0.9912113800799505,104.5145965882278
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2255,2026-08-03 12:41:15.495,54.961927,43.781000000002734,0.05,0.19,-0.97,3.54,28.87,-89.6,0.9896969233053117,94.20280515993142
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2257,2026-08-03 12:41:15.713,55.180452,218.52499999999964,0.03,0.17,-1.02,-5.86,31.68,-77.03,1.0345047124107265,83.49600529366658
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2259,2026-08-03 12:41:15.714,55.181459,1.006999999994207,0.01,0.13,-1.08,-6.96,34.36,-71.9,1.087841900277793,79.99163206236013
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2261,2026-08-03 12:41:15.716,55.183217,1.7580000000023688,0.05,0.1,-1.07,6.41,34.73,-80.63,1.0758252646224664,88.0253253331108
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2262,2026-08-03 12:41:15.718,55.184624,1.4070000000003802,0.19,0.05,-0.99,22.58,30.58,-88.32,1.0093066927351666,96.15308211388752
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2264,2026-08-03 12:41:15.800,55.267574,82.95000000000385,0.32,-0.06,-0.97,28.38,26.18,-84.23,1.0231813133555558,92.65802555634347
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2266,2026-08-03 12:41:15.802,55.268911,1.3369999999994775,0.3,-0.19,-1.05,35.71,31.37,-78.98,1.1084223021935278,92.17983185057348
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2268,2026-08-03 12:41:15.803,55.270173,1.2619999999969878,0.18,-0.16,-1.17,60.3,45.96,-76.05,1.1945291959596467,107.38721571956319
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2269,2026-08-03 12:41:15.804,55.270854,0.6810000000001537,0.14,-0.02,-1.21,91.37,55.18,-65.8,1.2182364302548172,125.39118509687992
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2271,2026-08-03 12:41:15.845,55.311693,40.83899999999829,0.18,0.15,-1.12,100.16,44.98,-28.26,1.1442464769445437,113.37483671432562
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2273,2026-08-03 12:41:15.889,55.355431,43.73800000000472,0.21,0.19,-1.02,77.39,17.15,25.21,1.0585839598255775,83.17979742701951
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2275,2026-08-03 12:41:15.932,55.399183,43.75199999999779,0.24,0.11,-0.97,49.07,-11.6,46.69,1.0052860289489753,68.71958236194396
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2277,2026-08-03 12:41:16.020,55.486584,87.40099999999984,0.19,0.08,-0.96,37.48,-27.59,31.8,0.9818859404228171,56.36664350482473
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2278,2026-08-03 12:41:16.021,55.487039,0.45500000000231466,0.11,0.07,-0.95,39.98,-32.17,-2.44,0.9589056262218926,51.37375691926764
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2280,2026-08-03 12:41:16.022,55.488839,1.799999999995805,0.18,0.04,-0.88,44.07,-36.32,-32.41,0.8991106717195609,65.66365356877425
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2282,2026-08-03 12:41:16.107,55.574119,85.28000000000446,0.31,0.03,-0.77,37.35,-41.26,-29.05,0.8306021911842034,62.779874163620306
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2284,2026-08-03 12:41:16.151,55.617981,43.86199999999718,0.3,0.03,-0.68,16.42,-39.49,-6.23,0.7438413809408563,43.21908606160015
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2285,2026-08-03 12:41:16.152,55.618382,0.400999999996543,0.23,-0.01,-0.65,-8.3,-29.05,1.77,0.6895650803223725,30.26425944905971
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2287,2026-08-03 12:41:16.195,55.661998,43.6160000000001,0.13,-0.19,-0.84,-28.08,-11.41,-14.04,0.870976463516667,33.403534244148474
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2289,2026-08-03 12:41:16.239,55.705911,43.91300000000342,-0.01,-0.52,-1.18,-32.1,2.93,-46.14,1.2895347998406246,56.28405191526282
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2291,2026-08-03 12:41:16.283,55.749503,43.591999999996744,-0.05,-0.66,-1.27,-15.62,-1.16,-76.23,1.4321312788986909,77.82250895467197
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2292,2026-08-03 12:41:16.370,55.8367,87.1970000000033,-0.05,-0.66,-1.27,1.89,-17.46,-68.18,1.4321312788986909,70.40551185809248
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2293,2026-08-03 12:41:16.370,55.837009,0.309000000001447,0.1,-0.38,-1.03,1.89,-17.46,-68.18,1.1024064586167843,70.40551185809248
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2294,2026-08-03 12:41:16.371,55.837734,0.7249999999956458,0.3,0.05,-0.93,7.45,-18.19,-46.2,0.9784681905918047,50.20775438117104
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2296,2026-08-03 12:41:16.458,55.924417,86.68300000000073,0.4,0.35,-1.05,-2.14,-1.46,-57.31,1.176860229593982,57.36852185650246
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2298,2026-08-03 12:41:16.458,55.925357,0.9399999999999409,0.41,0.08,-1.12,-37.17,4.46,-55.24,1.1953660527219268,66.7304885341026
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2300,2026-08-03 12:41:16.501,55.968083,42.72600000000182,0.4,-0.16,-0.99,-73.12,-8.54,9.22,1.0796758772891057,74.19214513680002
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2301,2026-08-03 12:41:16.502,55.968421,0.3379999999992833,0.4,-0.16,-0.99,-68.05,-12.15,65.67,1.0796758772891057,95.34659878569346
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2302,2026-08-03 12:41:16.546,56.012082,43.66100000000017,0.39,0.17,-0.76,-68.05,-12.15,65.67,0.870976463516667,95.34659878569346
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2303,2026-08-03 12:41:16.546,56.01236,0.2780000000015548,0.08,0.35,-0.84,-44.01,15.2,35.52,0.9135097153287424,58.56270570935056
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2305,2026-08-03 12:41:16.589,56.055902,43.54200000000219,-0.34,0.3,-1.12,-46.02,32.65,11.72,1.2083045973594573,57.63003817454922
kwanteng,near_miss,KT_NearMissed_cleaned.csv,2306,2026-08-03 12:41:16.720,56.186614,130.7119999999955,-0.34,0.3,-1.12,-63.17,8.3,53.1,1.2083045973594573,82.93942910341258
